,GrupoHR,Contador,HRDescripcion,HRPuesto,GPlanificacion,EstadoGlobal,EstadoInstalacion,Estrategia,HRContador,EstrategiaMTTO,pos,Actividades,Puesto,ClaseOT,ACant,AHoras,posHRContador,Frecuencia,Material,MCantidad
6975,MFAJ004,M2,PREV_MEC_FAJA_ CV205,TEC-MEC,P01,4.0,1.0,HOR002,MFAJ004M2,PREV,90,Cambio de polines de impacto 660H,TEC-MEC,PM01,3.0,3.0,MFAJ004M290,H4,3041322,1
6976,MFAJ004,M2,PREV_MEC_FAJA_ CV205,TEC-MEC,P01,4.0,1.0,HOR002,MFAJ004M2,PREV,100,Cambio polines de carga 660H,TEC-MEC,PM01,3.0,3.0,MFAJ004M2100,H4,3041316,1
6977,MFAJ004,M2,PREV_MEC_FAJA_ CV205,TEC-MEC,P01,4.0,1.0,HOR002,MFAJ004M2,PREV,100,Cambio polines de carga 660H,TEC-MEC,PM01,3.0,3.0,MFAJ004M2100,H4,3041317,1
6978,MFAJ004,M2,PREV_MEC_FAJA_ CV205,TEC-MEC,P01,4.0,1.0,HOR002,MFAJ004M2,PREV,100,Cambio polines de carga 660H,TEC-MEC,PM01,3.0,3.0,MFAJ004M2100,H4,3041320,1
6979,MFAJ004,M2,PREV_MEC_FAJA_ CV205,TEC-MEC,P01,4.0,1.0,HOR002,MFAJ004M2,PREV,100,Cambio polines de carga 660H,TEC-MEC,PM01,3.0,3.0,MFAJ004M2100,H4,3041323,1
6980,MFAJ004,M2,PREV_MEC_FAJA_ CV205,TEC-MEC,P01,4.0,1.0,HOR002,MFAJ004M2,PREV,110,Cambio polines de retorno en V 660H,TEC-MEC,PM01,3.0,3.0,MFAJ004M2110,H4,3041319,1
6981,MFAJ004,M2,PREV_MEC_FAJA_ CV205,TEC-MEC,P01,4.0,1.0,HOR002,MFAJ004M2,PREV,110,Cambio polines de retorno en V 660H,TEC-MEC,PM01,3.0,3.0,MFAJ004M2110,H4,3041321,1
6982,MFAJ004,M2,PREV_MEC_FAJA_ CV205,TEC-MEC,P01,4.0,1.0,HOR002,MFAJ004M2,PREV,120,Cambio polines de retorno plano 660H,TEC-MEC,PM01,3.0,3.0,MFAJ004M2120,H4,3041318,1
6983,MFAJ004,M2,PREV_MEC_FAJA_ CV205,TEC-MEC,P01,4.0,1.0,HOR002,MFAJ004M2,PREV,130,Mantenimiento sistema contrapeso 4000H,TEC-MEC,PM01,2.0,4.0,MFAJ004M2130,HE,,
6984,MFAJ004,M3,LUBR_MEC_FAJA_ CV205,TEC-MEC,P01,4.0,1.0,HOR002,MFAJ004M3,LUBR,10,Extraccion de muestra de aceite 660H,TEC-MEC,PM01,1.0,0.3,MFAJ004M310,H4,,
6985,MFAJ004,M3,LUBR_MEC_FAJA_ CV205,TEC-MEC,P01,4.0,1.0,HOR002,MFAJ004M3,LUBR,20,Lubricacion por grasa 1500H,TEC-MEC,PM01,2.0,0.3,MFAJ004M320,H9,,
6986,MFAJ004,M3,LUBR_MEC_FAJA_ CV205,TEC-MEC,P01,4.0,1.0,HOR002,MFAJ004M3,LUBR,30,Lubricacion por grasa 1500H,TEC-MEC,PM01,2.0,0.3,MFAJ004M330,H9,,
6987,MFAJ004,M3,LUBR_MEC_FAJA_ CV205,TEC-MEC,P01,4.0,1.0,HOR002,MFAJ004M3,LUBR,40,Lubricacion por grasa (2) 1500H,TEC-MEC,PM01,2.0,0.3,MFAJ004M340,H9,,
6988,MFAJ004,M3,LUBR_MEC_FAJA_ CV205,TEC-MEC,P01,4.0,1.0,HOR002,MFAJ004M3,LUBR,50,Lubricacion por grasa 1500H,TEC-MEC,PM01,2.0,0.3,MFAJ004M350,H9,,
6989,MFAJ004,E1,INSP_ELE_FAJA_ CV205,TEC-ELE,P01,4.0,1.0,CAL001,MFAJ004E1,INSP,10,Inspeccion de iluminacion 6M,TEC-ELE,PM01,2.0,0.5,MFAJ004E110,SA,,
6990,MFAJ004,E1,INSP_ELE_FAJA_ CV205,TEC-ELE,P01,4.0,1.0,CAL001,MFAJ004E1,INSP,20,Inspeccion general faja 1S,TEC-ELE,PM01,2.0,1.5,MFAJ004E120,S1,,
6991,MFAJ004,E2,PREV_ELE_FAJA_ CV205,TEC-ELE,P01,4.0,1.0,HOR002,MFAJ004E2,PREV,10,Mantenimiento menor de motor 1000H,TEC-ELE,PM01,2.0,1.0,MFAJ004E210,H6,,
6992,MFAJ004,E2,PREV_ELE_FAJA_ CV205,TEC-ELE,P01,4.0,1.0,HOR002,MFAJ004E2,PREV,20,Mantenimiento Preventivo 4000H,TEC-ELE,PM01,2.0,2.0,MFAJ004E220,HE,,
6993,MFAJ004,E2,PREV_ELE_FAJA_ CV205,TEC-ELE,P01,4.0,1.0,HOR002,MFAJ004E2,PREV,30,Mtto de botonera de campo 4000H,TEC-ELE,PM01,1.0,1.0,MFAJ004E230,HE,,
6994,MFAJ004,E2,PREV_ELE_FAJA_ CV205,TEC-ELE,P01,4.0,1.0,HOR002,MFAJ004E2,PREV,40,Mtto de panel de control 4000H,TEC-ELE,PM01,2.0,2.0,MFAJ004E240,HE,,
6995,MFAJ004,E2,PREV_ELE_FAJA_ CV205,TEC-ELE,P01,4.0,1.0,HOR002,MFAJ004E2,PREV,50,Mtto de cajas de conexiones 4000H,TEC-ELE,PM01,2.0,1.0,MFAJ004E250,HE,,
6996,MFAJ004,E2,PREV_ELE_FAJA_ CV205,TEC-ELE,P01,4.0,1.0,HOR002,MFAJ004E2,PREV,60,Mantenimiento menor de motor 4000H,TEC-ELE,PM01,2.0,0.5,MFAJ004E260,HE,,
6997,MFAJ004,E2,PREV_ELE_FAJA_ CV205,TEC-ELE,P01,4.0,1.0,HOR002,MFAJ004E2,PREV,70,Mantenimiento mayor de motor 8000H,TEC-ELE,PM01,2.0,2.0,MFAJ004E270,HL,,
6998,MFAJ004,E2,PREV_ELE_FAJA_ CV205,TEC-ELE,P01,4.0,1.0,HOR002,MFAJ004E2,PREV,80,Mtto general motor 4000H,TEC-ELE,PM01,2.0,5.0,MFAJ004E280,HE,,
6999,MFAJ004,E3,LUBR_ELE_FAJA_ CV205,TEC-ELE,P01,4.0,1.0,HOR002,MFAJ004E3,LUBR,10,Lubricacion de motor electrico 6000H,TEC-ELE,PM01,2.0,0.5,MFAJ004E310,HH,2530835,60
7000,MFAJ004,E3,LUBR_ELE_FAJA_ CV205,TEC-ELE,P01,4.0,1.0,HOR002,MFAJ004E3,LUBR,20,Lubricacion de motor electrico 8000H,TEC-ELE,PM01,2.0,0.5,MFAJ004E320,HL,2530835,45
7001,MFAJ004,E3,LUBR_ELE_FAJA_ CV205,TEC-ELE,P01,4.0,1.0,HOR002,MFAJ004E3,LUBR,30,Lubricacion de motor 20000H,TEC-ELE,PM01,2.0,0.5,MFAJ004E330,HZ,2530835,0.04
7002,MFAJ004,I1,INSP_INS_FAJA_ CV205,TEC-INS,P01,4.0,1.0,CAL001,MFAJ004I1,INSP,10,Inspeccion general faja 1M,TEC-INS,PM01,2.0,2.5,MFAJ004I110,S3,,
7003,MFAJ004,I2,PREV_INS_FAJA_ CV205,TEC-INS,P01,4.0,1.0,HOR002,MFAJ004I2,PREV,10,Contrastacion y/o ajuste 4000H,TEC-INS,PM01,2.0,4.0,MFAJ004I210,HE,,
7004,MFAJ004,I2,PREV_INS_FAJA_ CV205,TEC-INS,P01,4.0,1.0,HOR002,MFAJ004I2,PREV,20,Mtto general instrumentos 4000H,TEC-INS,PM01,2.0,5.0,MFAJ004I220,HE,,
7005,MFAJ004,P1,PRED_CON_FAJA_ CV205,TEC-PRED,P01,4.0,1.0,HOR002,MFAJ004P1,PRED,10,Monitoreo de vibracion 660H,TEC-PRED,PM01,1.0,1.0,MFAJ004P110,H4,,
7006,MFAJ004,P1,PRED_CON_FAJA_ CV205,TEC-PRED,P01,4.0,1.0,HOR002,MFAJ004P1,PRED,20,Monitoreo de termografia 660H,TEC-PRED,PM01,1.0,0.5,MFAJ004P120,H4,,
7007,MFAJ004,P1,PRED_CON_FAJA_ CV205,TEC-PRED,P01,4.0,1.0,HOR002,MFAJ004P1,PRED,30,Monitoreo cond vibracion rodamiento 660H,TEC-PRED,PM01,1.0,0.3,MFAJ004P130,H4,,
7008,MFAJ004,P1,PRED_CON_FAJA_ CV205,TEC-PRED,P01,4.0,1.0,HOR002,MFAJ004P1,PRED,40,Monitoreo condicion por termografia 660H,TEC-PRED,PM01,1.0,0.3,MFAJ004P140,H4,,
7009,MFAJ004,P1,PRED_CON_FAJA_ CV205,TEC-PRED,P01,4.0,1.0,HOR002,MFAJ004P1,PRED,50,Monitoreo cond vibracion rodamiento 660H,TEC-PRED,PM01,1.0,0.3,MFAJ004P150,H4,,
7010,MFAJ004,P1,PRED_CON_FAJA_ CV205,TEC-PRED,P01,4.0,1.0,HOR002,MFAJ004P1,PRED,60,Monitoreo condicion por termografia 660H,TEC-PRED,PM01,1.0,0.3,MFAJ004P160,H4,,
7011,MFAJ004,P1,PRED_CON_FAJA_ CV205,TEC-PRED,P01,4.0,1.0,HOR002,MFAJ004P1,PRED,70,Monitoreo cond vibracion rodamiento 660H,TEC-PRED,PM01,1.0,0.3,MFAJ004P170,H4,,
7012,MFAJ004,P1,PRED_CON_FAJA_ CV205,TEC-PRED,P01,4.0,1.0,HOR002,MFAJ004P1,PRED,80,Monitoreo condicion por termografia 660H,TEC-PRED,PM01,1.0,0.3,MFAJ004P180,H4,,
7013,MFAJ004,P1,PRED_CON_FAJA_ CV205,TEC-PRED,P01,4.0,1.0,HOR002,MFAJ004P1,PRED,90,Monitoreo cond vibr rodamiento (2) 660H,TEC-PRED,PM01,1.0,0.3,MFAJ004P190,H4,,
7014,MFAJ004,P1,PRED_CON_FAJA_ CV205,TEC-PRED,P01,4.0,1.0,HOR002,MFAJ004P1,PRED,100,Monitoreo condicion termografia (2) 660H,TEC-PRED,PM01,1.0,0.3,MFAJ004P1100,H4,,
7015,MFAJ004,P1,PRED_CON_FAJA_ CV205,TEC-PRED,P01,4.0,1.0,HOR002,MFAJ004P1,PRED,110,Monitoreo cond vibracion rodamiento 660H,TEC-PRED,PM01,1.0,0.3,MFAJ004P1110,H4,,
7016,MFAJ004,P1,PRED_CON_FAJA_ CV205,TEC-PRED,P01,4.0,1.0,HOR002,MFAJ004P1,PRED,120,Monitoreo condicion por termografia 660H,TEC-PRED,PM01,1.0,0.3,MFAJ004P1120,H4,,
7017,MFAJ005,M1,INSP_MEC_FAJA_ CV206,TEC-MEC,P01,4.0,1.0,HOR002,MFAJ005M1,INSP,10,Inspeccion elastomero 4000H,TEC-MEC,PM01,2.0,2.0,MFAJ005M110,HE,,
7018,MFAJ005,M1,INSP_MEC_FAJA_ CV206,TEC-MEC,P01,4.0,1.0,HOR002,MFAJ005M1,INSP,20,Inspeccion general faja 165H,TEC-MEC,PM01,2.0,1.8,MFAJ005M120,H2,,
7019,MFAJ005,M1,INSP_MEC_FAJA_ CV206,TEC-MEC,P01,4.0,1.0,HOR002,MFAJ005M1,INSP,30,Inspeccion general faja 660H,TEC-MEC,PM01,2.0,0.5,MFAJ005M130,H4,,
7020,MFAJ005,M1,INSP_MEC_FAJA_ CV206,TEC-MEC,P01,4.0,1.0,HOR002,MFAJ005M1,INSP,40,Inspeccion general faja 1000H,TEC-MEC,PM01,2.0,0.3,MFAJ005M140,H6,,
7021,MFAJ005,M1,INSP_MEC_FAJA_ CV206,TEC-MEC,P01,4.0,1.0,HOR002,MFAJ005M1,INSP,50,Inspeccion general faja 2000H,TEC-MEC,PM01,2.0,0.9,MFAJ005M150,HA,,
7022,MFAJ005,M2,PREV_MEC_FAJA_ CV206,TEC-MEC,P01,4.0,1.0,HOR002,MFAJ005M2,PREV,10,Cambio de aceite de reductor 8000H,TEC-MEC,PM01,2.0,4.0,MFAJ005M210,HL,,
7023,MFAJ005,M2,PREV_MEC_FAJA_ CV206,TEC-MEC,P01,4.0,1.0,HOR002,MFAJ005M2,PREV,20,Cambio de las pastillas de freno 1000H,TEC-MEC,PM01,2.0,2.0,MFAJ005M220,H6,,
7024,MFAJ005,M2,PREV_MEC_FAJA_ CV206,TEC-MEC,P01,4.0,1.0,HOR002,MFAJ005M2,PREV,30,Cambio de los filtros de aceite 4000H,TEC-MEC,PM01,1.0,0.5,MFAJ005M230,HE,,
7025,MFAJ005,M2,PREV_MEC_FAJA_ CV206,TEC-MEC,P01,4.0,1.0,HOR002,MFAJ005M2,PREV,40,Cambio de banda 16000H,TEC-MEC,PM01,6.0,32.0,MFAJ005M240,HV,2525528,229
7026,MFAJ005,M2,PREV_MEC_FAJA_ CV206,TEC-MEC,P01,4.0,1.0,HOR002,MFAJ005M2,PREV,50,Cambio de la polea 8000H,TEC-MEC,PM01,4.0,8.0,MFAJ005M250,HL,,
7027,MFAJ005,M2,PREV_MEC_FAJA_ CV206,TEC-MEC,P01,4.0,1.0,HOR002,MFAJ005M2,PREV,60,Cambio de la polea 8000H,TEC-MEC,PM01,4.0,8.0,MFAJ005M260,HL,,
7028,MFAJ005,M2,PREV_MEC_FAJA_ CV206,TEC-MEC,P01,4.0,1.0,HOR002,MFAJ005M2,PREV,70,Cambio de la polea (2) 8000H,TEC-MEC,PM01,4.0,8.0,MFAJ005M270,HL,,
7029,MFAJ005,M2,PREV_MEC_FAJA_ CV206,TEC-MEC,P01,4.0,1.0,HOR002,MFAJ005M2,PREV,80,Cambio de la polea 8000H,TEC-MEC,PM01,4.0,8.0,MFAJ005M280,HL,,
7030,MFAJ005,M2,PREV_MEC_FAJA_ CV206,TEC-MEC,P01,4.0,1.0,HOR002,MFAJ005M2,PREV,90,Cambio polines 660H,TEC-MEC,PM01,3.0,3.0,MFAJ005M290,H4,3041331,1
7031,MFAJ005,M2,PREV_MEC_FAJA_ CV206,TEC-MEC,P01,4.0,1.0,HOR002,MFAJ005M2,PREV,100,Cambio de polines de carga 660H,TEC-MEC,PM01,3.0,3.0,MFAJ005M2100,H4,3041325,1
7032,MFAJ005,M2,PREV_MEC_FAJA_ CV206,TEC-MEC,P01,4.0,1.0,HOR002,MFAJ005M2,PREV,100,Cambio de polines de carga 660H,TEC-MEC,PM01,3.0,3.0,MFAJ005M2100,H4,3041329,1
7033,MFAJ005,M2,PREV_MEC_FAJA_ CV206,TEC-MEC,P01,4.0,1.0,HOR002,MFAJ005M2,PREV,100,Cambio de polines de carga 660H,TEC-MEC,PM01,3.0,3.0,MFAJ005M2100,H4,3041332,1
7034,MFAJ005,M2,PREV_MEC_FAJA_ CV206,TEC-MEC,P01,4.0,1.0,HOR002,MFAJ005M2,PREV,110,Cambio polines de retorno en V 660H,TEC-MEC,PM01,3.0,3.0,MFAJ005M2110,H4,3041328,1
7035,MFAJ005,M2,PREV_MEC_FAJA_ CV206,TEC-MEC,P01,4.0,1.0,HOR002,MFAJ005M2,PREV,110,Cambio polines de retorno en V 660H,TEC-MEC,PM01,3.0,3.0,MFAJ005M2110,H4,3041330,1
7036,MFAJ005,M2,PREV_MEC_FAJA_ CV206,TEC-MEC,P01,4.0,1.0,HOR002,MFAJ005M2,PREV,120,Cambio polines de retorno plano 660H,TEC-MEC,PM01,3.0,3.0,MFAJ005M2120,H4,3041327,1
7037,MFAJ005,M2,PREV_MEC_FAJA_ CV206,TEC-MEC,P01,4.0,1.0,HOR002,MFAJ005M2,PREV,130,Mtto del sistema de contrapeso 4000H,TEC-MEC,PM01,2.0,4.0,MFAJ005M2130,HE,,
7038,MFAJ005,M3,LUBR_MEC_FAJA_ CV206,TEC-MEC,P01,4.0,1.0,HOR002,MFAJ005M3,LUBR,10,Extraccion de muestra de aceite 660H,TEC-MEC,PM01,1.0,0.3,MFAJ005M310,H4,,
7039,MFAJ005,M3,LUBR_MEC_FAJA_ CV206,TEC-MEC,P01,4.0,1.0,HOR002,MFAJ005M3,LUBR,20,Lubricacion por grasa 1500H,TEC-MEC,PM01,2.0,0.3,MFAJ005M320,H9,,
7040,MFAJ005,M3,LUBR_MEC_FAJA_ CV206,TEC-MEC,P01,4.0,1.0,HOR002,MFAJ005M3,LUBR,30,Lubricacion por grasa 1500H,TEC-MEC,PM01,2.0,0.3,MFAJ005M330,H9,,
7041,MFAJ005,M3,LUBR_MEC_FAJA_ CV206,TEC-MEC,P01,4.0,1.0,HOR002,MFAJ005M3,LUBR,40,Lubricacion por grasa 1500H,TEC-MEC,PM01,2.0,0.3,MFAJ005M340,H9,,
7042,MFAJ005,M3,LUBR_MEC_FAJA_ CV206,TEC-MEC,P01,4.0,1.0,HOR002,MFAJ005M3,LUBR,50,Lubricacion por grasa 1500H,TEC-MEC,PM01,2.0,0.3,MFAJ005M350,H9,,
7043,MFAJ005,E1,INSP_ELE_FAJA_ CV206,TEC-ELE,P01,4.0,1.0,CAL001,MFAJ005E1,INSP,10,Insp panel control caja conexiones 1M,TEC-ELE,PM01,1.0,1.0,MFAJ005E110,S3,,
7044,MFAJ005,E1,INSP_ELE_FAJA_ CV206,TEC-ELE,P01,4.0,1.0,CAL001,MFAJ005E1,INSP,20,Inspeccion de iluminacion 3M,TEC-ELE,PM01,2.0,0.5,MFAJ005E120,S7,,
7045,MFAJ005,E1,INSP_ELE_FAJA_ CV206,TEC-ELE,P01,4.0,1.0,CAL001,MFAJ005E1,INSP,30,Inspeccion general motor 1S,TEC-ELE,PM01,2.0,0.5,MFAJ005E130,S1,,
7046,MFAJ005,E2,PREV_ELE_FAJA_ CV206,TEC-ELE,P01,4.0,1.0,HOR002,MFAJ005E2,PREV,10,Mantenimiento menor de motor 1000H,TEC-ELE,PM01,2.0,0.0,MFAJ005E210,H6,,
7047,MFAJ005,E2,PREV_ELE_FAJA_ CV206,TEC-ELE,P01,4.0,1.0,HOR002,MFAJ005E2,PREV,20,Mtto Preventivo de variador 4000H,TEC-ELE,PM01,2.0,2.0,MFAJ005E220,HE,,
7048,MFAJ005,E2,PREV_ELE_FAJA_ CV206,TEC-ELE,P01,4.0,1.0,HOR002,MFAJ005E2,PREV,30,Mtto de botonera de campo 4000H,TEC-ELE,PM01,1.0,1.0,MFAJ005E230,HE,,
7049,MFAJ005,E2,PREV_ELE_FAJA_ CV206,TEC-ELE,P01,4.0,1.0,HOR002,MFAJ005E2,PREV,40,Mtto panel de control 4000H,TEC-ELE,PM01,2.0,2.0,MFAJ005E240,HE,,
7050,MFAJ005,E2,PREV_ELE_FAJA_ CV206,TEC-ELE,P01,4.0,1.0,HOR002,MFAJ005E2,PREV,50,Mtto de cajas de conexiones 4000H,TEC-ELE,PM01,2.0,1.0,MFAJ005E250,HE,,
7051,MFAJ005,E2,PREV_ELE_FAJA_ CV206,TEC-ELE,P01,4.0,1.0,HOR002,MFAJ005E2,PREV,60,Mtto de detector de metales 660H,TEC-ELE,PM01,2.0,2.0,MFAJ005E260,H4,,
7052,MFAJ005,E2,PREV_ELE_FAJA_ CV206,TEC-ELE,P01,4.0,1.0,HOR002,MFAJ005E2,PREV,70,Calibracion de detector de metales 4000H,TEC-ELE,PM01,2.0,1.0,MFAJ005E270,HE,,
7053,MFAJ005,E2,PREV_ELE_FAJA_ CV206,TEC-ELE,P01,4.0,1.0,HOR002,MFAJ005E2,PREV,80,Mtto general motor 4000H,TEC-ELE,PM01,2.0,0.5,MFAJ005E280,HE,,
7054,MFAJ005,E2,PREV_ELE_FAJA_ CV206,TEC-ELE,P01,4.0,1.0,HOR002,MFAJ005E2,PREV,90,Mtto general sistema de enfriamiento 4000H,TEC-ELE,PM01,2.0,1.0,MFAJ005E290,HE,,
7055,MFAJ005,E2,PREV_ELE_FAJA_ CV206,TEC-ELE,P01,4.0,1.0,HOR002,MFAJ005E2,PREV,100,Mtto general sistema de enfriamiento 8000H,TEC-ELE,PM01,2.0,4.0,MFAJ005E2100,HL,,
7056,MFAJ005,E3,LUBR_ELE_FAJA_ CV206,TEC-ELE,P01,4.0,1.0,HOR002,MFAJ005E3,LUBR,10,Lubricacion de motor electrico 6000H,TEC-ELE,PM01,1.0,0.0,MFAJ005E310,HH,2530835,0.05
7057,MFAJ005,E3,LUBR_ELE_FAJA_ CV206,TEC-ELE,P01,4.0,1.0,HOR002,MFAJ005E3,LUBR,20,Lubricacion de motor electrico 8000H,TEC-ELE,PM01,1.0,0.0,MFAJ005E320,HL,2530835,0.05
7058,MFAJ005,E3,LUBR_ELE_FAJA_ CV206,TEC-ELE,P01,4.0,1.0,HOR002,MFAJ005E3,LUBR,30,Lubricacion general sistema de enfriamiento 20000H,TEC-ELE,PM01,2.0,1.0,MFAJ005E330,HZ,2530835,0.05
7059,MFAJ005,E3,LUBR_ELE_FAJA_ CV206,TEC-ELE,P01,4.0,1.0,HOR002,MFAJ005E3,LUBR,30,Lubricacion general sistema de enfriamiento 20000H,TEC-ELE,PM01,2.0,1.0,MFAJ005E330,HZ,2530835,0.05
7060,MFAJ005,I1,INSP_INS_FAJA_ CV206,TEC-INS,P01,4.0,1.0,CAL001,MFAJ005I1,INSP,10,Inspeccion general faja 1M,TEC-INS,PM01,2.0,3.5,MFAJ005I110,S3,3045210,1
7061,MFAJ005,I1,INSP_INS_FAJA_ CV206,TEC-INS,P01,4.0,1.0,CAL001,MFAJ005I1,INSP,10,Inspeccion general faja 1M,TEC-INS,PM01,2.0,3.5,MFAJ005I110,S3,3045217,8
7062,MFAJ005,I2,PREV_INS_FAJA_ CV206,TEC-INS,P01,4.0,1.0,HOR002,MFAJ005I2,PREV,10,Contrastacion y/o ajuste 4000H,TEC-INS,PM01,2.0,4.0,MFAJ005I210,HE,,
7063,MFAJ005,I2,PREV_INS_FAJA_ CV206,TEC-INS,P01,4.0,1.0,HOR002,MFAJ005I2,PREV,20,Mtto general instrumentos 4000H,TEC-INS,PM01,2.0,5.5,MFAJ005I220,HE,,
7064,MFAJ005,P1,PRED_CON_FAJA_ CV206,TEC-PRED,P01,4.0,1.0,HOR002,MFAJ005P1,PRED,10,Monitoreo de vibracion 660H,TEC-PRED,PM01,1.0,1.0,MFAJ005P110,H4,,
7065,MFAJ005,P1,PRED_CON_FAJA_ CV206,TEC-PRED,P01,4.0,1.0,HOR002,MFAJ005P1,PRED,20,Monitoreo de termografia 660H,TEC-PRED,PM01,1.0,0.5,MFAJ005P120,H4,,
7066,MFAJ005,P1,PRED_CON_FAJA_ CV206,TEC-PRED,P01,4.0,1.0,HOR002,MFAJ005P1,PRED,30,Monitoreo condicion por vibracion 660H,TEC-PRED,PM01,1.0,0.3,MFAJ005P130,H4,,
7067,MFAJ005,P1,PRED_CON_FAJA_ CV206,TEC-PRED,P01,4.0,1.0,HOR002,MFAJ005P1,PRED,40,Monitoreo condicion por termografia 660H,TEC-PRED,PM01,1.0,0.3,MFAJ005P140,H4,,
7068,MFAJ005,P1,PRED_CON_FAJA_ CV206,TEC-PRED,P01,4.0,1.0,HOR002,MFAJ005P1,PRED,50,Monitoreo condicion por vibracion 660H,TEC-PRED,PM01,1.0,0.3,MFAJ005P150,H4,,
7069,MFAJ005,P1,PRED_CON_FAJA_ CV206,TEC-PRED,P01,4.0,1.0,HOR002,MFAJ005P1,PRED,60,Monitoreo condicion por termografia 660H,TEC-PRED,PM01,1.0,0.3,MFAJ005P160,H4,,
7070,MFAJ005,P1,PRED_CON_FAJA_ CV206,TEC-PRED,P01,4.0,1.0,HOR002,MFAJ005P1,PRED,70,Monitoreo condicicon por vibracion 660H,TEC-PRED,PM01,1.0,0.3,MFAJ005P170,H4,,
7071,MFAJ005,P1,PRED_CON_FAJA_ CV206,TEC-PRED,P01,4.0,1.0,HOR002,MFAJ005P1,PRED,80,Monitoreo condicion por termografia 660H,TEC-PRED,PM01,1.0,0.3,MFAJ005P180,H4,,
7072,MFAJ005,P1,PRED_CON_FAJA_ CV206,TEC-PRED,P01,4.0,1.0,HOR002,MFAJ005P1,PRED,90,Monitoreo de condicion vibracion(2) 660H,TEC-PRED,PM01,1.0,0.3,MFAJ005P190,H4,,
7073,MFAJ005,P1,PRED_CON_FAJA_ CV206,TEC-PRED,P01,4.0,1.0,HOR002,MFAJ005P1,PRED,100,Monitoreo condicion termografia (2) 660H,TEC-PRED,PM01,1.0,0.3,MFAJ005P1100,H4,,
7074,MFAJ005,P1,PRED_CON_FAJA_ CV206,TEC-PRED,P01,4.0,1.0,HOR002,MFAJ005P1,PRED,110,Monitoreo condicion por vibracion 660H,TEC-PRED,PM01,1.0,0.3,MFAJ005P1110,H4,,
7075,MFAJ005,P1,PRED_CON_FAJA_ CV206,TEC-PRED,P01,4.0,1.0,HOR002,MFAJ005P1,PRED,120,Monitoreo condicion por termografia 660H,TEC-PRED,PM01,1.0,0.3,MFAJ005P1120,H4,,
7076,MFAJ006,M1,INSP_MEC_FAJA_ CV207,TEC-MEC,P01,4.0,1.0,HOR002,MFAJ006M1,INSP,10,Inspeccion general faja 165H,TEC-MEC,PM01,2.0,1.8,MFAJ006M110,H2,,
7077,MFAJ006,M1,INSP_MEC_FAJA_ CV207,TEC-MEC,P01,4.0,1.0,HOR002,MFAJ006M1,INSP,20,Inspeccion general faja 660H,TEC-MEC,PM01,2.0,0.5,MFAJ006M120,H4,,
7078,MFAJ006,M1,INSP_MEC_FAJA_ CV207,TEC-MEC,P01,4.0,1.0,HOR002,MFAJ006M1,INSP,30,Inspeccion general faja 1000H,TEC-MEC,PM01,2.0,0.3,MFAJ006M130,H6,,
7079,MFAJ006,M1,INSP_MEC_FAJA_ CV207,TEC-MEC,P01,4.0,1.0,HOR002,MFAJ006M1,INSP,40,Inspeccion general faja 2000H,TEC-MEC,PM01,2.0,0.9,MFAJ006M140,HA,,
7080,MFAJ006,M1,INSP_MEC_FAJA_ CV207,TEC-MEC,P01,4.0,1.0,HOR002,MFAJ006M1,INSP,50,Inspeccion general faja 4000H,TEC-MEC,PM01,2.0,6.0,MFAJ006M150,HE,,
7081,MFAJ006,M2,PREV_MEC_FAJA_ CV207,TEC-MEC,P01,4.0,1.0,HOR002,MFAJ006M2,PREV,10,Cambio aceite de reductor 8000H,TEC-MEC,PM01,2.0,4.0,MFAJ006M210,HL,,
7082,MFAJ006,M2,PREV_MEC_FAJA_ CV207,TEC-MEC,P01,4.0,1.0,HOR002,MFAJ006M2,PREV,20,Cambio de las pastillas de freno 1000H,TEC-MEC,PM01,2.0,2.0,MFAJ006M220,H6,,
7083,MFAJ006,M2,PREV_MEC_FAJA_ CV207,TEC-MEC,P01,4.0,1.0,HOR002,MFAJ006M2,PREV,30,Cambio de los filtros de aceite 4000H,TEC-MEC,PM01,1.0,0.5,MFAJ006M230,HE,,
7084,MFAJ006,M2,PREV_MEC_FAJA_ CV207,TEC-MEC,P01,4.0,1.0,HOR002,MFAJ006M2,PREV,40,Cambio de banda 16000H,TEC-MEC,PM01,8.0,24.0,MFAJ006M240,HV,2525528,229
7085,MFAJ006,M2,PREV_MEC_FAJA_ CV207,TEC-MEC,P01,4.0,1.0,HOR002,MFAJ006M2,PREV,50,Cambio de la polea 8000H,TEC-MEC,PM01,4.0,8.0,MFAJ006M250,HL,,
7086,MFAJ006,M2,PREV_MEC_FAJA_ CV207,TEC-MEC,P01,4.0,1.0,HOR002,MFAJ006M2,PREV,60,Cambio de la polea 8000H,TEC-MEC,PM01,4.0,8.0,MFAJ006M260,HL,,
7087,MFAJ006,M2,PREV_MEC_FAJA_ CV207,TEC-MEC,P01,4.0,1.0,HOR002,MFAJ006M2,PREV,70,Cambio de la polea (2) 8000H,TEC-MEC,PM01,4.0,8.0,MFAJ006M270,HL,,
7088,MFAJ006,M2,PREV_MEC_FAJA_ CV207,TEC-MEC,P01,4.0,1.0,HOR002,MFAJ006M2,PREV,80,Cambio de la polea 8000H,TEC-MEC,PM01,4.0,8.0,MFAJ006M280,HL,,
