,pos,Actividades,Puesto,ClaseOT,ACant,AHoras,HRContador,posHRContador,Frecuencia
5260,30,Mantenimiento de carcasa de bomba 8000H,TEC-MEC,PM01,2.0,4.0,MBOM035M2,MBOM035M230,HL
5261,40,Cambio de revestimiento de carcasa 4000H,TEC-MEC,PM01,3.0,4.0,MBOM035M2,MBOM035M240,HE
5262,50,Cambio de impulsor de bomba 4000H,TEC-MEC,PM01,3.0,5.0,MBOM035M2,MBOM035M250,HE
5263,60,Cambio de expulsor de bomba 4000H,TEC-MEC,PM01,3.0,5.0,MBOM035M2,MBOM035M260,HE
5264,70,Cambio ajuste prensoestopa bomba 2000H,TEC-MEC,PM01,2.0,1.0,MBOM035M2,MBOM035M270,HA
5265,80,Camb elementos de union de bomba 8000H,TEC-MEC,PM01,2.0,1.0,MBOM035M2,MBOM035M280,HL
5266,10,Lubricacion rodamimentos de bomba 660H,TEC-MEC,PM01,1.0,0.5,MBOM035M3,MBOM035M310,H4
5267,10,Inspeccion general motor 1M,TEC-ELE,PM01,2.0,1.0,MBOM035E1,MBOM035E110,S3
5268,10,Mtto menor de motor de bomba 2000H,TEC-ELE,PM01,2.0,1.0,MBOM035E2,MBOM035E210,HA
5269,20,Mtto preventivo variador velocidad 4000H,TEC-ELE,PM01,2.0,2.0,MBOM035E2,MBOM035E220,HE
5270,30,Mtto general motor 4000H,TEC-ELE,PM01,2.0,4.8,MBOM035E2,MBOM035E230,HE
5271,10,Lubricacion de motor de bomba 20000H,TEC-ELE,PM01,2.0,0.5,MBOM035E3,MBOM035E310,HZ
5272,10,Inspeccion de instrumentos de bomba 1M,TEC-INS,PM01,2.0,0.3,MBOM035I1,MBOM035I110,S3
5273,10,Mtto de instrumentos de bomba 4000H,TEC-INS,PM01,2.0,1.0,MBOM035I2,MBOM035I210,HE
5274,20,Contrastacion ajuste transm bomba 4000H,TEC-INS,PM01,2.0,2.0,MBOM035I2,MBOM035I220,HE
5275,10,Monitoreo de vibracion de motor 1500H,TEC-PRD,PM01,1.0,1.0,MBOM035P1,MBOM035P110,H9
5276,20,Monitoreo de termografia de motor 1500H,TEC-PRD,PM01,1.0,0.5,MBOM035P1,MBOM035P120,H9
5277,30,Alineamiento de fajas de bomba 4000H,TEC-PRD,PM01,2.0,1.0,MBOM035P1,MBOM035P130,HE
5278,40,Insp caja de rodamientos de bomba 1500H,TEC-PRD,PM01,1.0,0.5,MBOM035P1,MBOM035P140,H9
5279,50,Insp vibraciones rodamientos bomba 1500H,TEC-PRD,PM01,1.0,0.5,MBOM035P1,MBOM035P150,H9
5280,10,Cambio de acople de alta de faja,TEC-MEC,PM01,3.0,6.0,10016587X1,10016587X110,
5281,10,Cambio de acople de baja de faja,TEC-MEC,PM01,2.0,3.0,10016587X2,10016587X210,
5282,10,Camb rodamientos reductor d velocidad,TEC-MEC,PM01,3.0,14.0,10016587X3,10016587X310,
5283,10,Camb sellos de reductor de velocidad,TEC-MEC,PM01,2.0,4.0,10016587X4,10016587X410,
5284,10,Camb bomba d aceite sist enfr de faja,TEC-MEC,PM01,2.0,4.0,10016587X5,10016587X510,
5285,10,Camb chumac/rodam polea cabeza faja,TEC-MEC,PM01,4.0,8.0,10016587X6,10016587X610,
5286,10,Camb chumac/rodam polea d cola faja,TEC-MEC,PM01,4.0,8.0,10016587X7,10016587X710,
5287,10,Cambio de rodamientos de motor,TEC-ELE,PM01,2.0,5.0,10016587Y1,10016587Y110,
5288,10,Cambio de instrumentos de faja,TEC-INS,PM01,2.0,4.0,10016587W1,10016587W110,
5289,10,Alineamiento laser acople de alta faja,TEC-PRD,PM01,2.0,2.0,10016587Z1,10016587Z110,
5290,10,Alineamiento laser acople de baja faja,TEC-PRD,PM01,2.0,2.0,10016587Z2,10016587Z210,
5291,10,Cambio de acople de alta de faja,TEC-MEC,PM01,2.0,4.0,10016588X1,10016588X110,
5292,10,Cambio de acople de baja de faja,TEC-MEC,PM01,2.0,3.0,10016588X2,10016588X210,
5293,10,Camb rodamientos reductor d velocidad,TEC-MEC,PM01,3.0,14.0,10016588X3,10016588X310,
5294,10,Camb sellos de reductor de velocidad,TEC-MEC,PM01,2.0,4.0,10016588X4,10016588X410,
5295,10,Camb bomba d aceite sist enfr de faja,TEC-MEC,PM01,2.0,4.0,10016588X5,10016588X510,
5296,10,Camb chumaceras y rodamientos d polea,TEC-MEC,PM01,4.0,8.0,10016588X6,10016588X610,
5297,10,Camb chumac/rodam polea cabeza faja,TEC-MEC,PM01,4.0,8.0,10016588X7,10016588X710,
5298,10,Camb chumac/rodam polea d cola faja,TEC-MEC,PM01,4.0,8.0,10016588X8,10016588X810,
5299,10,Cambio chumaceras y rodamientos polea(2),TEC-MEC,PM01,4.0,8.0,10016588X9,10016588X910,
5300,10,Camb chumaceras y rodamientos polea ht,TEC-MEC,PM01,4.0,8.0,10016588XA,10016588XA10,
5301,10,Camb chumaceras y rodamientos de polea,TEC-MEC,PM01,4.0,8.0,10016588XB,10016588XB10,
5302,10,Cambio de rodamientos de motor,TEC-ELE,PM01,2.0,8.0,10016588Y1,10016588Y110,
5303,10,Cambio de instrumentos de faja,TEC-INS,PM01,2.0,4.0,10016588W1,10016588W110,
5304,10,Alineamiento laser acople de alta faja,TEC-PRD,PM01,2.0,2.0,10016588Z1,10016588Z110,
5305,10,Alineamiento laser acople de baja faja,TEC-PRD,PM01,2.0,2.0,10016588Z2,10016588Z210,
5306,10,Cambio de acople de alta de faja,TEC-MEC,PM01,3.0,6.0,10016592X1,10016592X110,
5307,10,Cambio de acople de baja de faja,TEC-MEC,PM01,2.0,3.0,10016592X2,10016592X210,
5308,10,Camb rodamientos reductor d velocidad,TEC-MEC,PM01,3.0,14.0,10016592X3,10016592X310,
5309,10,Camb sellos de reductor de velocidad,TEC-MEC,PM01,2.0,4.0,10016592X4,10016592X410,
5310,10,Camb bomba d aceite sist enfr de faja,TEC-MEC,PM01,2.0,4.0,10016592X5,10016592X510,
5311,10,Camb chumac/rodam polea cabeza faja,TEC-MEC,PM01,4.0,8.0,10016592X6,10016592X610,
5312,10,Camb chumac/rodam polea d cola faja,TEC-MEC,PM01,4.0,8.0,10016592X7,10016592X710,
5313,10,Cambio chumaceras y rodamientos polea(2),TEC-MEC,PM01,4.0,8.0,10016592X8,10016592X810,
5314,10,Camb chumaceras y rodamientos de polea,TEC-MEC,PM01,4.0,8.0,10016592X9,10016592X910,
5315,10,Cambio d raspador primario d faja,TEC-MEC,PM01,2.0,2.0,10016592XA,10016592XA10,
5316,10,Cambio placas raspador secund faja,TEC-MEC,PM01,2.0,2.0,10016592XB,10016592XB10,
5317,10,"Camb placas d raspador en ""v"" faja",TEC-MEC,PM01,2.0,2.0,10016592XC,10016592XC10,
5318,10,Cambio de rodamientos de motor,TEC-ELE,PM01,2.0,5.0,10016592Y1,10016592Y110,
5319,10,Cambio de instrumentos de faja,TEC-INS,PM01,2.0,4.0,10016592W1,10016592W110,
5320,10,Alineamiento laser acople de alta faja,TEC-PRD,PM01,2.0,2.0,10016592Z1,10016592Z110,
5321,10,Alineamiento laser acople de baja faja,TEC-PRD,PM01,2.0,2.0,10016592Z2,10016592Z210,
5322,10,Cambio de acople de alta de faja,TEC-MEC,PM01,3.0,6.0,10016601X1,10016601X110,
5323,10,Cambio de acople de baja de faja,TEC-MEC,PM01,2.0,3.0,10016601X2,10016601X210,
5324,10,Camb rodamientos reductor d velocidad,TEC-MEC,PM01,3.0,14.0,10016601X3,10016601X310,
5325,10,Camb sellos de reductor de velocidad,TEC-MEC,PM01,2.0,4.0,10016601X4,10016601X410,
5326,10,Camb bomba d aceite sist enfr de faja,TEC-MEC,PM01,2.0,4.0,10016601X5,10016601X510,
5327,10,Camb chumac/rodam polea cabeza faja,TEC-MEC,PM01,4.0,8.0,10016601X6,10016601X610,
5328,10,Camb chumac/rodam polea d cola faja,TEC-MEC,PM01,4.0,8.0,10016601X7,10016601X710,
5329,10,Cambio chumaceras y rodamientos polea(2),TEC-MEC,PM01,4.0,8.0,10016601X8,10016601X810,
5330,10,Camb chumaceras y rodamientos de polea,TEC-MEC,PM01,4.0,8.0,10016601X9,10016601X910,
5331,10,Cambio d raspador primario d faja,TEC-MEC,PM01,2.0,2.0,10016601XA,10016601XA10,
5332,10,Cambio placas raspador secund faja,TEC-MEC,PM01,2.0,2.0,10016601XB,10016601XB10,
5333,10,"Camb placas d raspador en ""v"" faja",TEC-MEC,PM01,2.0,2.0,10016601XC,10016601XC10,
5334,10,Cambio de rodamientos de motor,TEC-ELE,PM01,2.0,5.0,10016601Y1,10016601Y110,
5335,10,Cambio de instrumentos de faja,TEC-INS,PM01,2.0,4.0,10016601W1,10016601W110,
5336,10,Alineamiento laser acople de alta faja,TEC-PRD,PM01,2.0,2.0,10016601Z1,10016601Z110,
5337,10,Alineamiento laser acople de baja faja,TEC-PRD,PM01,2.0,2.0,10016601Z2,10016601Z210,
5338,10,Cambio de acople de alta de faja,TEC-MEC,PM01,3.0,6.0,10016602X1,10016602X110,
5339,10,Cambio de acople de baja de faja,TEC-MEC,PM01,2.0,3.0,10016602X2,10016602X210,
5340,10,Camb rodamientos reductor d velocidad,TEC-MEC,PM01,3.0,14.0,10016602X3,10016602X310,
5341,10,Camb sellos de reductor de velocidad,TEC-MEC,PM01,2.0,4.0,10016602X4,10016602X410,
5342,10,Camb bomba d aceite sist enfr de faja,TEC-MEC,PM01,2.0,4.0,10016602X5,10016602X510,
5343,10,Camb chumac/rodam polea cabeza faja,TEC-MEC,PM01,4.0,8.0,10016602X6,10016602X610,
5344,10,Camb chumac/rodam polea d cola faja,TEC-MEC,PM01,4.0,8.0,10016602X7,10016602X710,
5345,10,Cambio chumaceras y rodamientos polea(2),TEC-MEC,PM01,4.0,8.0,10016602X8,10016602X810,
5346,10,Camb chumaceras y rodamientos de polea,TEC-MEC,PM01,4.0,8.0,10016602X9,10016602X910,
5347,10,Cambio d raspador primario d faja,TEC-MEC,PM01,2.0,2.0,10016602XA,10016602XA10,
5348,10,Cambio placas raspador secund faja,TEC-MEC,PM01,2.0,2.0,10016602XB,10016602XB10,
5349,10,"Camb placas d raspador en ""v"" faja",TEC-MEC,PM01,2.0,2.0,10016602XC,10016602XC10,
5350,10,Cambio de rodamientos de motor,TEC-ELE,PM01,2.0,0.0,10016602Y1,10016602Y110,
5351,10,Cambio de instrumentos de faja,TEC-INS,PM01,2.0,4.0,10016602W1,10016602W110,
5352,10,Alineamiento laser acople de alta faja,TEC-PRD,PM01,2.0,2.0,10016602Z1,10016602Z110,
5353,10,Alineamiento laser acople de baja faja,TEC-PRD,PM01,2.0,2.0,10016602Z2,10016602Z210,
5354,10,Cambio de acople de alta de faja,TEC-MEC,PM01,3.0,6.0,10016604X1,10016604X110,
5355,10,Cambio de acople de baja de faja,TEC-MEC,PM01,2.0,3.0,10016604X2,10016604X210,
5356,10,Camb rodamientos reductor d velocidad,TEC-MEC,PM01,3.0,14.0,10016604X3,10016604X310,
5357,10,Camb rodamientos reductor d velocidad,TEC-MEC,PM01,2.0,4.0,10016604X4,10016604X410,
5358,10,Camb bomba d aceite sist enfr de faja,TEC-MEC,PM01,2.0,4.0,10016604X5,10016604X510,
5359,10,Camb chumac/rodam polea cabeza faja,TEC-MEC,PM01,4.0,8.0,10016604X6,10016604X610,
5360,10,Camb chumac/rodam polea d cola faja,TEC-MEC,PM01,4.0,8.0,10016604X7,10016604X710,
5361,10,Cambio chumaceras rodamientos polea 2,TEC-MEC,PM01,4.0,8.0,10016604X8,10016604X810,
5362,10,Cambio chumace rodam polea polea tensora,TEC-MEC,PM01,4.0,8.0,10016604X9,10016604X910,
5363,10,Cambio del raspador primario de faja,TEC-MEC,PM01,2.0,2.0,10016604XA,10016604XA10,
5364,10,Cambio placas d raspador secund faja,TEC-MEC,PM01,2.0,2.0,10016604XB,10016604XB10,
5365,10,"Cambio placas d raspador en ""v"" faja",TEC-MEC,PM01,2.0,2.0,10016604XC,10016604XC10,
5366,10,Cambio de rodamientos de motor,TEC-ELE,PM01,2.0,5.0,10016604Y1,10016604Y110,
5367,10,Mantenimiento de iluminacion de faja,TEC-ELE,PM01,2.0,2.0,10016604Y2,10016604Y210,
5368,10,Cambio de instrumentos de faja,TEC-INS,PM01,2.0,4.0,10016604W1,10016604W110,
5369,10,Alineamiento laser acople de alta faja,TEC-PRD,PM01,2.0,2.0,10016604Z1,10016604Z110,
5370,10,Alineamiento laser acople de baja faja,TEC-PRD,PM01,2.0,2.0,10016604Z2,10016604Z210,
5371,10,Cambio de acople de alta de faja,TEC-MEC,PM01,3.0,6.0,10016606X1,10016606X110,
5372,10,Cambio de acople de baja de faja,TEC-MEC,PM01,2.0,3.0,10016606X2,10016606X210,
5373,10,Camb rodamientos reductor d velocidad,TEC-MEC,PM01,3.0,14.0,10016606X3,10016606X310,
5374,10,Camb sellos de reductor de velocidad,TEC-MEC,PM01,2.0,4.0,10016606X4,10016606X410,
5375,10,Camb bomba d aceite sist enfr de faja,TEC-MEC,PM01,2.0,4.0,10016606X5,10016606X510,
5376,10,Camb chumac/rodam polea cabeza faja,TEC-MEC,PM01,4.0,8.0,10016606X6,10016606X610,
5377,10,Camb chumac/rodam polea d cola faja,TEC-MEC,PM01,4.0,8.0,10016606X7,10016606X710,
5378,10,Cambio chumaceras rodamientos polea 2,TEC-MEC,PM01,4.0,8.0,10016606X8,10016606X810,
5379,10,Cambio chumace rodam polea polea tensora,TEC-MEC,PM01,4.0,8.0,10016606X9,10016606X910,
5380,10,Cambio del raspador primario de faja,TEC-MEC,PM01,2.0,2.0,10016606XA,10016606XA10,
5381,10,Cambio placas d raspador secund faja,TEC-MEC,PM01,2.0,2.0,10016606XB,10016606XB10,
5382,10,"Cambio placas d raspador en ""v"" faja",TEC-MEC,PM01,2.0,2.0,10016606XC,10016606XC10,
5383,10,Cambio de rodamientos de motor,TEC-ELE,PM01,2.0,5.0,10016606Y1,10016606Y110,
5384,10,Mantenimiento de iluminacion de faja,TEC-ELE,PM01,2.0,2.0,10016606Y2,10016606Y210,
5385,10,Cambio de instrumentos de faja,TEC-INS,PM01,2.0,4.0,10016606W1,10016606W110,
5386,10,Alineamiento laser acople de alta faja,TEC-PRD,PM01,2.0,2.0,10016606Z1,10016606Z110,
5387,10,Alineamiento laser acople de baja faja,TEC-PRD,PM01,2.0,2.0,10016606Z2,10016606Z210,
5388,10,Cambio de acople de alta de faja,TEC-MEC,PM01,3.0,6.0,10016611X1,10016611X110,
5389,10,Cambio de acople de baja de faja,TEC-MEC,PM01,2.0,3.0,10016611X2,10016611X210,
5390,10,Camb rodamientos reductor d velocidad,TEC-MEC,PM01,3.0,14.0,10016611X3,10016611X310,
5391,10,Camb sellos de reductor de velocidad,TEC-MEC,PM01,2.0,4.0,10016611X4,10016611X410,
5392,10,Camb chumac/rodam polea cabeza faja,TEC-MEC,PM01,4.0,8.0,10016611X5,10016611X510,
5393,10,Camb chumac/rodam polea d cola faja,TEC-MEC,PM01,4.0,8.0,10016611X6,10016611X610,
5394,10,Cambio chumaceras rodamientos polea 2,TEC-MEC,PM01,4.0,8.0,10016611X7,10016611X710,
5395,10,Cambio chumace rodam polea polea tensora,TEC-MEC,PM01,4.0,8.0,10016611X8,10016611X810,
5396,10,Cambio del raspador primario de faja,TEC-MEC,PM01,2.0,2.0,10016611X9,10016611X910,
5397,10,Cambio placas d raspador secund faja,TEC-MEC,PM01,2.0,2.0,10016611XA,10016611XA10,
5398,10,"Cambio placas d raspador en ""v"" faja",TEC-MEC,PM01,2.0,2.0,10016611XB,10016611XB10,
5399,10,Cambio de rodamientos de motor,TEC-ELE,PM01,2.0,5.0,10016611Y1,10016611Y110,
5400,10,Mantenimiento de iluminacion de faja,TEC-ELE,PM01,2.0,2.0,10016611Y2,10016611Y210,
5401,10,Cambio de instrumentos de faja,TEC-INS,PM01,2.0,4.0,10016611W1,10016611W110,
5402,10,Alineamiento laser acople de alta faja,TEC-PRD,PM01,2.0,2.0,10016611Z1,10016611Z110,
5403,10,Alineamiento laser acople de baja faja,TEC-PRD,PM01,2.0,2.0,10016611Z2,10016611Z210,
5404,10,Cambio de acople de alta de faja,TEC-MEC,PM01,3.0,6.0,10016590X1,10016590X110,
5405,10,Cambio de acople de baja de faja,TEC-MEC,PM01,2.0,3.0,10016590X2,10016590X210,
5406,10,Camb rodamientos reductor d velocidad,TEC-MEC,PM01,3.0,14.0,10016590X3,10016590X310,
5407,10,Camb sellos de reductor de velocidad,TEC-MEC,PM01,2.0,4.0,10016590X4,10016590X410,
5408,10,Camb bomba d aceite sist enfr de faja,TEC-MEC,PM01,2.0,4.0,10016590X5,10016590X510,
5409,10,Camb chumac/rodam polea cabeza faja,TEC-MEC,PM01,4.0,8.0,10016590X6,10016590X610,
5410,10,Camb chumac/rodam polea d cola faja,TEC-MEC,PM01,4.0,8.0,10016590X7,10016590X710,
5411,10,Cambio del raspador primario de faja,TEC-MEC,PM01,2.0,2.0,10016590X8,10016590X810,
5412,10,Cambio placas d raspador secund faja,TEC-MEC,PM01,2.0,2.0,10016590X9,10016590X910,
5413,10,"Cambio placas d raspador en ""v"" faja",TEC-MEC,PM01,2.0,2.0,10016590XA,10016590XA10,
5414,10,Cambio de rodamientos de motor,TEC-ELE,PM01,2.0,5.0,10016590Y1,10016590Y110,
5415,10,Mantenimiento de iluminacion de faja,TEC-ELE,PM01,2.0,2.0,10016590Y2,10016590Y210,
5416,10,Cambio de instrumentos de faja,TEC-INS,PM01,2.0,4.0,10016590W1,10016590W110,
5417,10,Alineamiento laser acople de alta faja,TEC-PRD,PM01,2.0,2.0,10016590Z1,10016590Z110,
5418,10,Alineamiento laser acople de baja faja,TEC-PRD,PM01,2.0,2.0,10016590Z2,10016590Z210,
5419,10,Cambio de acople de alta de faja,TEC-MEC,PM01,3.0,6.0,10016875X1,10016875X110,
5420,10,Cambio de acople de baja de faja,TEC-MEC,PM01,2.0,3.0,10016875X2,10016875X210,
5421,10,Cambio rodamientos de reductor de faja,TEC-MEC,PM01,3.0,14.0,10016875X3,10016875X310,
5422,10,Cambio de sellos radiales de reductor,TEC-MEC,PM01,2.0,4.0,10016875X4,10016875X410,
5423,10,Camb bomba de aceite sist d enfriamiento,TEC-MEC,PM01,2.0,4.0,10016875X5,10016875X510,
5424,10,Camb chumaceras/rodajes polea de cabeza,TEC-MEC,PM01,4.0,8.0,10016875X6,10016875X610,
5425,10,Camb chumaceras/rodajes polea de cola,TEC-MEC,PM01,4.0,8.0,10016875X7,10016875X710,
5426,10,Camb chumaceras/rodajes polea deflectora,TEC-MEC,PM01,4.0,8.0,10016875X8,10016875X810,
5427,10,Camb chumaceras/rodajes polea tensora,TEC-MEC,PM01,4.0,8.0,10016875X9,10016875X910,
5428,10,Cambio raspador primario de faja transp,TEC-MEC,PM01,2.0,2.0,10016875XA,10016875XA10,
5429,10,Cambio placas del raspador secundario,TEC-MEC,PM01,2.0,2.0,10016875XB,10016875XB10,
5430,10,Cambio placas del raspador en V de faja,TEC-MEC,PM01,2.0,2.0,10016875XC,10016875XC10,
5431,10,Cambio de rodamientos de motor de faja,TEC-ELE,PM01,2.0,5.0,10016875Y1,10016875Y110,
5432,10,Mant iluminacion de faja transportadora,TEC-ELE,PM01,2.0,2.0,10016875Y2,10016875Y210,
5433,10,Camb instrumentos de faja transportadora,TEC-INS,PM01,2.0,4.0,10016875W1,10016875W110,
5434,10,Alineamiento laser de acople de alta,TEC-PRD,PM01,2.0,2.0,10016875Z1,10016875Z110,
5435,10,Alineamiento laser de acople de baja,TEC-PRD,PM01,2.0,2.0,10016875Z2,10016875Z210,
5436,10,Cambio de acople de alta de faja,TEC-MEC,PM01,3.0,6.0,10016877X1,10016877X110,
5437,10,Cambio de acople de baja de faja,TEC-MEC,PM01,2.0,3.0,10016877X2,10016877X210,
5438,10,Cambio rodamientos de reductor de faja,TEC-MEC,PM01,3.0,14.0,10016877X3,10016877X310,
5439,10,Cambio de sellos radiales de reductor,TEC-MEC,PM01,2.0,4.0,10016877X4,10016877X410,
5440,10,Camb bomba de aceite sist d enfriamiento,TEC-MEC,PM01,2.0,4.0,10016877X5,10016877X510,
5441,10,Camb rodajes de polea de cabeza de faja,TEC-MEC,PM01,4.0,8.0,10016877X6,10016877X610,
5442,10,Camb rodajes de polea de cola de faja,TEC-MEC,PM01,4.0,8.0,10016877X7,10016877X710,
5443,10,Cambio raspador primario de faja transp,TEC-MEC,PM01,2.0,2.0,10016877X8,10016877X810,
5444,10,Cambio placas del raspador secundario,TEC-MEC,PM01,2.0,2.0,10016877X9,10016877X910,
5445,10,Cambio placas del raspador en V de faja,TEC-MEC,PM01,2.0,2.0,10016877XA,10016877XA10,
5446,10,Cambio de rodamientos de motor de faja,TEC-ELE,PM01,2.0,5.0,10016877Y1,10016877Y110,
5447,10,Mant iluminacion de faja transportadora,TEC-ELE,PM01,2.0,2.0,10016877Y2,10016877Y210,
5448,10,Camb instrumentos de faja transportadora,TEC-INS,PM01,2.0,4.0,10016877W1,10016877W110,
5449,10,Alineamiento laser de acople de alta,TEC-PRD,PM01,2.0,2.0,10016877Z1,10016877Z110,
5450,10,Alineamiento laser de acople de baja,TEC-PRD,PM01,2.0,2.0,10016877Z2,10016877Z210,
5451,10,Cambio de acople de alta drive 03/04,TEC-MEC,PM01,3.0,6.0,10016878X1,10016878X110,
5452,10,Cambio acople de baja drive 03/04,TEC-MEC,PM01,2.0,3.0,10016878X2,10016878X210,
5453,10,Camb rod reductor velocidad drive 03/04,TEC-MEC,PM01,3.0,14.0,10016878X3,10016878X310,
5454,10,Camb sellos radiales red vel drive 03/04,TEC-MEC,PM01,2.0,4.0,10016878X4,10016878X410,
5455,10,Camb bomba aceite sist enfri drive 03/04,TEC-MEC,PM01,2.0,4.0,10016878X5,10016878X510,
5456,10,Camb de rod d polea transmision,TEC-MEC,PM01,4.0,8.0,10016878X6,10016878X610,
5457,10,Camb rod d polea cabeza,TEC-MEC,PM01,4.0,8.0,10016878X7,10016878X710,
5458,10,Camb rod d polea cola,TEC-MEC,PM01,4.0,8.0,10016878X8,10016878X810,
5459,10,Camb rod polea (2) deflectora lt,TEC-MEC,PM01,4.0,8.0,10016878X9,10016878X910,
5460,10,Camb rod polea (2) deflectora ht,TEC-MEC,PM01,4.0,8.0,10016878XA,10016878XA10,
5461,10,Camb rod polea tensora,TEC-MEC,PM01,4.0,8.0,10016878XB,10016878XB10,
5462,10,Cambio del raspador primario de faja,TEC-MEC,PM01,2.0,2.0,10016878XC,10016878XC10,
5463,10,Cambio placas d raspador secund faja,TEC-MEC,PM01,2.0,2.0,10016878XD,10016878XD10,
5464,10,"Cambio placas d raspador en ""v"" faja",TEC-MEC,PM01,2.0,2.0,10016878XE,10016878XE10,
5465,10,Cambio rodamientos motor 1,TEC-ELE,PM01,2.0,5.0,10016878Y1,10016878Y110,
5466,10,Cambio rodamientos motor 2,TEC-ELE,PM01,2.0,5.0,10016878Y2,10016878Y210,
5467,10,Cambio de instrumentos de faja,TEC-INS,PM01,2.0,4.0,10016878W1,10016878W110,
5468,10,Alineam laser acople alta drive 03/04,TEC-PRD,PM01,2.0,2.0,10016878Z1,10016878Z110,
5469,10,Alineam laser d acople baja drive 03/04,TEC-PRD,PM01,2.0,2.0,10016878Z2,10016878Z210,
5470,10,Cambio de acople de alta de faja,TEC-MEC,PM01,3.0,6.0,10016885X1,10016885X110,
5471,10,Cambio de acople de baja de faja,TEC-MEC,PM01,2.0,3.0,10016885X2,10016885X210,
5472,10,Camb rodamientos reductor d velocidad,TEC-MEC,PM01,3.0,14.0,10016885X3,10016885X310,
5473,10,Camb sellos de reductor de velocidad,TEC-MEC,PM01,2.0,4.0,10016885X4,10016885X410,
5474,10,Camb bomba d aceite sist enfr de faja,TEC-MEC,PM01,2.0,4.0,10016885X5,10016885X510,
5475,10,Cambio rodamientos de la polea cabeza,TEC-MEC,PM01,4.0,8.0,10016885X6,10016885X610,
5476,10,Cambio de rodamientos de la polea cola,TEC-MEC,PM01,4.0,8.0,10016885X7,10016885X710,
5477,10,Cambio rodam de la polea (2) deflectora,TEC-MEC,PM01,4.0,8.0,10016885X8,10016885X810,
5478,10,Cambio rodamientos de la polea tensora,TEC-MEC,PM01,4.0,8.0,10016885X9,10016885X910,
5479,10,Cambio del raspador primario de faja,TEC-MEC,PM01,2.0,2.0,10016885XA,10016885XA10,
5480,10,Cambio placas d raspador secund faja,TEC-MEC,PM01,2.0,2.0,10016885XB,10016885XB10,
5481,10,"Cambio placas d raspador en ""v"" faja",TEC-MEC,PM01,2.0,2.0,10016885XC,10016885XC10,
5482,10,Cambio de rodamientos de motor,TEC-ELE,PM01,2.0,5.0,10016885Y1,10016885Y110,
5483,10,Cambio de instrumentos de faja,TEC-INS,PM01,2.0,4.0,10016885W1,10016885W110,
5484,10,Alineamiento laser acople de alta faja,TEC-PRD,PM01,2.0,2.0,10016885Z1,10016885Z110,
5485,10,Alineamiento laser acople de baja faja,TEC-PRD,PM01,2.0,2.0,10016885Z2,10016885Z210,
5486,10,Cambio de acople de alta de faja,TEC-MEC,PM01,3.0,6.0,10016890X1,10016890X110,
5487,10,Cambio de acople de baja de faja,TEC-MEC,PM01,2.0,3.0,10016890X2,10016890X210,
5488,10,Camb rodamientos reductor d velocidad,TEC-MEC,PM01,3.0,14.0,10016890X3,10016890X310,
5489,10,Camb sellos de reductor de velocidad,TEC-MEC,PM01,2.0,4.0,10016890X4,10016890X410,
5490,10,Camb bomba d aceite sist enfr de faja,TEC-MEC,PM01,2.0,4.0,10016890X5,10016890X510,
5491,10,Cambio rodamientos de la polea cabeza,TEC-MEC,PM01,4.0,8.0,10016890X6,10016890X610,
5492,10,Cambio de rodamientos de la polea cola,TEC-MEC,PM01,4.0,8.0,10016890X7,10016890X710,
5493,10,Cambio rodamientos polea 4 deflectora,TEC-MEC,PM01,4.0,8.0,10016890X8,10016890X810,
5494,10,Cambio rodamientos de la polea tensora,TEC-MEC,PM01,4.0,8.0,10016890X9,10016890X910,
5495,10,Cambio del raspador primario de faja,TEC-MEC,PM01,2.0,2.0,10016890XA,10016890XA10,
5496,10,Cambio placas d raspador secund faja,TEC-MEC,PM01,2.0,2.0,10016890XB,10016890XB10,
5497,10,"Cambio placas d raspador en ""v"" faja",TEC-MEC,PM01,2.0,2.0,10016890XC,10016890XC10,
5498,10,Cambio de rodamientos de motor,TEC-ELE,PM01,2.0,5.0,10016890Y1,10016890Y110,
5499,10,Cambio de instrumentos de faja,TEC-INS,PM01,2.0,4.0,10016890W1,10016890W110,
5500,10,Alineamiento laser acople de alta faja,TEC-PRD,PM01,2.0,2.0,10016890Z1,10016890Z110,
5501,10,Alineamiento laser acople de baja faja,TEC-PRD,PM01,2.0,2.0,10016890Z2,10016890Z210,
5502,10,Cambio de acople de alta de faja,TEC-MEC,PM01,3.0,6.0,10016888X1,10016888X110,
5503,10,Cambio de acople de baja de faja,TEC-MEC,PM01,2.0,3.0,10016888X2,10016888X210,
5504,10,Camb rodamientos reductor d velocidad,TEC-MEC,PM01,3.0,14.0,10016888X3,10016888X310,
5505,10,Camb sellos de reductor de velocidad,TEC-MEC,PM01,2.0,4.0,10016888X4,10016888X410,
5506,10,Camb bomba d aceite sist enfr de faja,TEC-MEC,PM01,2.0,4.0,10016888X5,10016888X510,
5507,10,Cambio rodamientos de la polea cabeza,TEC-MEC,PM01,4.0,8.0,10016888X6,10016888X610,
5508,10,Cambio de rodamientos de la polea cola,TEC-MEC,PM01,4.0,8.0,10016888X7,10016888X710,
5509,10,Cambio rodamientos de polea deflectora,TEC-MEC,PM01,4.0,8.0,10016888X8,10016888X810,
5510,10,Cambio rodamientos de la polea tensora,TEC-MEC,PM01,4.0,8.0,10016888X9,10016888X910,
