,GrupoHR,Contador,HRDescripcion,HRPuesto,GPlanificacion,EstadoGlobal,EstadoInstalacion,Estrategia,HRContador,EstrategiaMTTO,pos,Actividades,Puesto,ClaseOT,ACant,AHoras,posHRContador,Frecuencia
5437,10016875,XB,COND_MEC_FAJA  Camb placas raspador sec,TEC-MEC,P01,4.0,1.0,HOR002,10016875XB,COND,10,Cambio placas del raspador secundario,TEC-MEC,PM01,2.0,2.0,10016875XB10,
5438,10016875,XC,COND_MEC_FAJA  Camb placas raspador en V,TEC-MEC,P01,4.0,1.0,HOR002,10016875XC,COND,10,Cambio placas del raspador en V de faja,TEC-MEC,PM01,2.0,2.0,10016875XC10,
5439,10016875,Y1,COND_ELE_FAJA  Camb rodajes de motor,TEC-ELE,P01,4.0,1.0,HOR002,10016875Y1,COND,10,Cambio de rodamientos de motor de faja,TEC-ELE,PM01,2.0,5.0,10016875Y110,
5440,10016875,Y2,COND_ELE_FAJA  Mant iluminacion de faja,TEC-ELE,P01,4.0,1.0,HOR002,10016875Y2,COND,10,Mant iluminacion de faja transportadora,TEC-ELE,PM01,2.0,2.0,10016875Y210,
5441,10016875,W1,COND_INS_FAJA  Camb instrumentos de faja,TEC-INS,P01,4.0,1.0,HOR002,10016875W1,COND,10,Camb instrumentos de faja transportadora,TEC-INS,PM01,2.0,4.0,10016875W110,
5442,10016875,Z1,COND_PRED_FAJA  Alin laser acople d alta,TEC-PRD,P01,4.0,1.0,HOR002,10016875Z1,COND,10,Alineamiento laser de acople de alta,TEC-PRD,PM01,2.0,2.0,10016875Z110,
5443,10016875,Z2,COND_PRED_FAJA  Alin laser acople d baja,TEC-PRD,P01,4.0,1.0,HOR002,10016875Z2,COND,10,Alineamiento laser de acople de baja,TEC-PRD,PM01,2.0,2.0,10016875Z210,
5444,10016877,X1,COND_MEC_FAJA  Cambio de acople de alta,TEC-MEC,P01,4.0,1.0,HOR002,10016877X1,COND,10,Cambio de acople de alta de faja,TEC-MEC,PM01,3.0,6.0,10016877X110,
5445,10016877,X2,COND_MEC_FAJA  Cambio de acople de baja,TEC-MEC,P01,4.0,1.0,HOR002,10016877X2,COND,10,Cambio de acople de baja de faja,TEC-MEC,PM01,2.0,3.0,10016877X210,
5446,10016877,X3,COND_MEC_FAJA  Camb rodajes de reductor,TEC-MEC,P01,4.0,1.0,HOR002,10016877X3,COND,10,Cambio rodamientos de reductor de faja,TEC-MEC,PM01,3.0,14.0,10016877X310,
5447,10016877,X4,COND_MEC_FAJA  Camb sellos radiales red,TEC-MEC,P01,4.0,1.0,HOR002,10016877X4,COND,10,Cambio de sellos radiales de reductor,TEC-MEC,PM01,2.0,4.0,10016877X410,
5448,10016877,X5,COND_MEC_FAJA  Camb bomba aceite d enfr,TEC-MEC,P01,4.0,1.0,HOR002,10016877X5,COND,10,Camb bomba de aceite sist d enfriamiento,TEC-MEC,PM01,2.0,4.0,10016877X510,
5449,10016877,X6,COND_MEC_FAJA  Camb rod polea de cabeza,TEC-MEC,P01,4.0,1.0,HOR002,10016877X6,COND,10,Camb rodajes de polea de cabeza de faja,TEC-MEC,PM01,4.0,8.0,10016877X610,
5450,10016877,X7,COND_MEC_FAJA  Camb rod de polea de cola,TEC-MEC,P01,4.0,1.0,HOR002,10016877X7,COND,10,Camb rodajes de polea de cola de faja,TEC-MEC,PM01,4.0,8.0,10016877X710,
5451,10016877,X8,COND_MEC_FAJA  Cambio raspador primario,TEC-MEC,P01,4.0,1.0,HOR002,10016877X8,COND,10,Cambio raspador primario de faja transp,TEC-MEC,PM01,2.0,2.0,10016877X810,
5452,10016877,X9,COND_MEC_FAJA  Camb placas raspador sec,TEC-MEC,P01,4.0,1.0,HOR002,10016877X9,COND,10,Cambio placas del raspador secundario,TEC-MEC,PM01,2.0,2.0,10016877X910,
5453,10016877,XA,COND_MEC_FAJA  Camb placas raspador en V,TEC-MEC,P01,4.0,1.0,HOR002,10016877XA,COND,10,Cambio placas del raspador en V de faja,TEC-MEC,PM01,2.0,2.0,10016877XA10,
5454,10016877,Y1,COND_ELE_FAJA  Camb rodajes de motor,TEC-ELE,P01,4.0,1.0,HOR002,10016877Y1,COND,10,Cambio de rodamientos de motor de faja,TEC-ELE,PM01,2.0,5.0,10016877Y110,
5455,10016877,Y2,COND_ELE_FAJA  Mant iluminacion de faja,TEC-ELE,P01,4.0,1.0,HOR002,10016877Y2,COND,10,Mant iluminacion de faja transportadora,TEC-ELE,PM01,2.0,2.0,10016877Y210,
5456,10016877,W1,COND_INS_FAJA  Camb instrumentos de faja,TEC-INS,P01,4.0,1.0,HOR002,10016877W1,COND,10,Camb instrumentos de faja transportadora,TEC-INS,PM01,2.0,4.0,10016877W110,
5457,10016877,Z1,COND_PRED_FAJA  Alin laser acople d alta,TEC-PRD,P01,4.0,1.0,HOR002,10016877Z1,COND,10,Alineamiento laser de acople de alta,TEC-PRD,PM01,2.0,2.0,10016877Z110,
5458,10016877,Z2,COND_PRED_FAJA  Alin laser acople d baja,TEC-PRD,P01,4.0,1.0,HOR002,10016877Z2,COND,10,Alineamiento laser de acople de baja,TEC-PRD,PM01,2.0,2.0,10016877Z210,
5459,10016878,X1,COND_MEC_FAJA  Drive 03/04 Camb aco alta,TEC-MEC,P01,4.0,1.0,HOR002,10016878X1,COND,10,Cambio de acople de alta drive 03/04,TEC-MEC,PM01,3.0,6.0,10016878X110,
5460,10016878,X2,COND_MEC_FAJA  Drive 03/04 Camb aco baja,TEC-MEC,P01,4.0,1.0,HOR002,10016878X2,COND,10,Cambio acople de baja drive 03/04,TEC-MEC,PM01,2.0,3.0,10016878X210,
5461,10016878,X3,COND_MEC_FAJA  Drive 03/04 Camb rod red,TEC-MEC,P01,4.0,1.0,HOR002,10016878X3,COND,10,Camb rod reductor velocidad drive 03/04,TEC-MEC,PM01,3.0,14.0,10016878X310,
5462,10016878,X4,COND_MEC_FAJA  Drive 03/04 C sel rad red,TEC-MEC,P01,4.0,1.0,HOR002,10016878X4,COND,10,Camb sellos radiales red vel drive 03/04,TEC-MEC,PM01,2.0,4.0,10016878X410,
5463,10016878,X5,COND_MEC_FAJA  Drive 03/04 C bom acei en,TEC-MEC,P01,4.0,1.0,HOR002,10016878X5,COND,10,Camb bomba aceite sist enfri drive 03/04,TEC-MEC,PM01,2.0,4.0,10016878X510,
5464,10016878,X6,COND_MEC_FAJA  Camb rod d polea trans,TEC-MEC,P01,4.0,1.0,HOR002,10016878X6,COND,10,Camb de rod d polea transmision,TEC-MEC,PM01,4.0,8.0,10016878X610,
5465,10016878,X7,COND_MEC_FAJA  Camb rod d polea cabeza,TEC-MEC,P01,4.0,1.0,HOR002,10016878X7,COND,10,Camb rod d polea cabeza,TEC-MEC,PM01,4.0,8.0,10016878X710,
5466,10016878,X8,COND_MEC_FAJA  Camb rod d polea cola,TEC-MEC,P01,4.0,1.0,HOR002,10016878X8,COND,10,Camb rod d polea cola,TEC-MEC,PM01,4.0,8.0,10016878X810,
5467,10016878,X9,COND_MEC_FAJA  Camb rod polea (2) def lt,TEC-MEC,P01,4.0,1.0,HOR002,10016878X9,COND,10,Camb rod polea (2) deflectora lt,TEC-MEC,PM01,4.0,8.0,10016878X910,
5468,10016878,XA,COND_MEC_FAJA  Camb rod polea (2) def ht,TEC-MEC,P01,4.0,1.0,HOR002,10016878XA,COND,10,Camb rod polea (2) deflectora ht,TEC-MEC,PM01,4.0,8.0,10016878XA10,
5469,10016878,XB,COND_MEC_FAJA  Camb rod polea tensora,TEC-MEC,P01,4.0,1.0,HOR002,10016878XB,COND,10,Camb rod polea tensora,TEC-MEC,PM01,4.0,8.0,10016878XB10,
5470,10016878,XC,COND_MEC_FAJA  Cambio raspador primario,TEC-MEC,P01,4.0,1.0,HOR002,10016878XC,COND,10,Cambio del raspador primario de faja,TEC-MEC,PM01,2.0,2.0,10016878XC10,
5471,10016878,XD,COND_MEC_FAJA  Camb placas raspador sec,TEC-MEC,P01,4.0,1.0,HOR002,10016878XD,COND,10,Cambio placas d raspador secund faja,TEC-MEC,PM01,2.0,2.0,10016878XD10,
5472,10016878,XE,"COND_MEC_FAJA  Camb placas raspador ""v""",TEC-MEC,P01,4.0,1.0,HOR002,10016878XE,COND,10,"Cambio placas d raspador en ""v"" faja",TEC-MEC,PM01,2.0,2.0,10016878XE10,
5473,10016878,Y1,COND_ELE_FAJA  Camb rod motor 1,TEC-ELE,P01,4.0,1.0,HOR002,10016878Y1,COND,10,Cambio rodamientos motor 1,TEC-ELE,PM01,2.0,5.0,10016878Y110,
5474,10016878,Y2,COND_ELE_FAJA  Camb rod motor 2,TEC-ELE,P01,4.0,1.0,HOR002,10016878Y2,COND,10,Cambio rodamientos motor 2,TEC-ELE,PM01,2.0,5.0,10016878Y210,
5475,10016878,W1,COND_INS_FAJA  Cambio de instrumentos,TEC-INS,P01,4.0,1.0,HOR002,10016878W1,COND,10,Cambio de instrumentos de faja,TEC-INS,PM01,2.0,4.0,10016878W110,
5476,10016878,Z1,COND_PRED_FAJA  Driv 03/04 Alin aco alta,TEC-PRD,P01,4.0,1.0,HOR002,10016878Z1,COND,10,Alineam laser acople alta drive 03/04,TEC-PRD,PM01,2.0,2.0,10016878Z110,
5477,10016878,Z2,COND_PRED_FAJA  Driv 03/04 Alin aco baja,TEC-PRD,P01,4.0,1.0,HOR002,10016878Z2,COND,10,Alineam laser d acople baja drive 03/04,TEC-PRD,PM01,2.0,2.0,10016878Z210,
5478,10016885,X1,COND_MEC_FAJA  Cambio de acople de alta,TEC-MEC,P01,4.0,1.0,HOR002,10016885X1,COND,10,Cambio de acople de alta de faja,TEC-MEC,PM01,3.0,6.0,10016885X110,
5479,10016885,X2,COND_MEC_FAJA  Cambio de acople de baja,TEC-MEC,P01,4.0,1.0,HOR002,10016885X2,COND,10,Cambio de acople de baja de faja,TEC-MEC,PM01,2.0,3.0,10016885X210,
5480,10016885,X3,COND_MEC_FAJA  Camb rodamientos reductor,TEC-MEC,P01,4.0,1.0,HOR002,10016885X3,COND,10,Camb rodamientos reductor d velocidad,TEC-MEC,PM01,3.0,14.0,10016885X310,
5481,10016885,X4,COND_MEC_FAJA  Camb sellos de reductor,TEC-MEC,P01,4.0,1.0,HOR002,10016885X4,COND,10,Camb sellos de reductor de velocidad,TEC-MEC,PM01,2.0,4.0,10016885X410,
5482,10016885,X5,COND_MEC_FAJA  Camb bomb aceit sist enfr,TEC-MEC,P01,4.0,1.0,HOR002,10016885X5,COND,10,Camb bomba d aceite sist enfr de faja,TEC-MEC,PM01,2.0,4.0,10016885X510,
5483,10016885,X6,COND_MEC_FAJA  Cambio rodamientos cabeza,TEC-MEC,P01,4.0,1.0,HOR002,10016885X6,COND,10,Cambio rodamientos de la polea cabeza,TEC-MEC,PM01,4.0,8.0,10016885X610,
5484,10016885,X7,COND_MEC_FAJA  Cambio rodamientos cola,TEC-MEC,P01,4.0,1.0,HOR002,10016885X7,COND,10,Cambio de rodamientos de la polea cola,TEC-MEC,PM01,4.0,8.0,10016885X710,
5485,10016885,X8,COND_MEC_FAJA  Camb rod polea 2 deflect,TEC-MEC,P01,4.0,1.0,HOR002,10016885X8,COND,10,Cambio rodam de la polea (2) deflectora,TEC-MEC,PM01,4.0,8.0,10016885X810,
5486,10016885,X9,COND_MEC_FAJA  Camb rodamientos tensora,TEC-MEC,P01,4.0,1.0,HOR002,10016885X9,COND,10,Cambio rodamientos de la polea tensora,TEC-MEC,PM01,4.0,8.0,10016885X910,
5487,10016885,XA,COND_MEC_FAJA  Cambio raspador primario,TEC-MEC,P01,4.0,1.0,HOR002,10016885XA,COND,10,Cambio del raspador primario de faja,TEC-MEC,PM01,2.0,2.0,10016885XA10,
5488,10016885,XB,COND_MEC_FAJA  Camb placas raspador sec,TEC-MEC,P01,4.0,1.0,HOR002,10016885XB,COND,10,Cambio placas d raspador secund faja,TEC-MEC,PM01,2.0,2.0,10016885XB10,
5489,10016885,XC,"COND_MEC_FAJA  Camb placas raspador ""v""",TEC-MEC,P01,4.0,1.0,HOR002,10016885XC,COND,10,"Cambio placas d raspador en ""v"" faja",TEC-MEC,PM01,2.0,2.0,10016885XC10,
5490,10016885,Y1,COND_ELE_FAJA  Cambio rodamientos motor,TEC-ELE,P01,4.0,1.0,HOR002,10016885Y1,COND,10,Cambio de rodamientos de motor,TEC-ELE,PM01,2.0,5.0,10016885Y110,
5491,10016885,W1,COND_INS_FAJA  Cambio de instrumentos,TEC-INS,P01,4.0,1.0,HOR002,10016885W1,COND,10,Cambio de instrumentos de faja,TEC-INS,PM01,2.0,4.0,10016885W110,
5492,10016885,Z1,COND_PRED_FAJA  Alineam laser acopl alta,TEC-PRD,P01,4.0,1.0,HOR002,10016885Z1,COND,10,Alineamiento laser acople de alta faja,TEC-PRD,PM01,2.0,2.0,10016885Z110,
5493,10016885,Z2,COND_PRED_FAJA  Alineam laser acopl baja,TEC-PRD,P01,4.0,1.0,HOR002,10016885Z2,COND,10,Alineamiento laser acople de baja faja,TEC-PRD,PM01,2.0,2.0,10016885Z210,
5494,10016890,X1,COND_MEC_FAJA  Cambio de acople de alta,TEC-MEC,P01,4.0,1.0,HOR002,10016890X1,COND,10,Cambio de acople de alta de faja,TEC-MEC,PM01,3.0,6.0,10016890X110,
5495,10016890,X2,COND_MEC_FAJA  Cambio de acople de baja,TEC-MEC,P01,4.0,1.0,HOR002,10016890X2,COND,10,Cambio de acople de baja de faja,TEC-MEC,PM01,2.0,3.0,10016890X210,
5496,10016890,X3,COND_MEC_FAJA  Camb rodamientos reductor,TEC-MEC,P01,4.0,1.0,HOR002,10016890X3,COND,10,Camb rodamientos reductor d velocidad,TEC-MEC,PM01,3.0,14.0,10016890X310,
5497,10016890,X4,COND_MEC_FAJA  Camb sellos de reductor,TEC-MEC,P01,4.0,1.0,HOR002,10016890X4,COND,10,Camb sellos de reductor de velocidad,TEC-MEC,PM01,2.0,4.0,10016890X410,
5498,10016890,X5,COND_MEC_FAJA  Camb bomb aceit sist enfr,TEC-MEC,P01,4.0,1.0,HOR002,10016890X5,COND,10,Camb bomba d aceite sist enfr de faja,TEC-MEC,PM01,2.0,4.0,10016890X510,
5499,10016890,X6,COND_MEC_FAJA  Cambio rodamientos cabeza,TEC-MEC,P01,4.0,1.0,HOR002,10016890X6,COND,10,Cambio rodamientos de la polea cabeza,TEC-MEC,PM01,4.0,8.0,10016890X610,
5500,10016890,X7,COND_MEC_FAJA  Cambio rodamientos cola,TEC-MEC,P01,4.0,1.0,HOR002,10016890X7,COND,10,Cambio de rodamientos de la polea cola,TEC-MEC,PM01,4.0,8.0,10016890X710,
5501,10016890,X8,COND_MEC_FAJA  Camb rodam 4 deflectora,TEC-MEC,P01,4.0,1.0,HOR002,10016890X8,COND,10,Cambio rodamientos polea 4 deflectora,TEC-MEC,PM01,4.0,8.0,10016890X810,
5502,10016890,X9,COND_MEC_FAJA  Camb rodamientos tensora,TEC-MEC,P01,4.0,1.0,HOR002,10016890X9,COND,10,Cambio rodamientos de la polea tensora,TEC-MEC,PM01,4.0,8.0,10016890X910,
5503,10016890,XA,COND_MEC_FAJA  Cambio raspador primario,TEC-MEC,P01,4.0,1.0,HOR002,10016890XA,COND,10,Cambio del raspador primario de faja,TEC-MEC,PM01,2.0,2.0,10016890XA10,
5504,10016890,XB,COND_MEC_FAJA  Camb placas raspador sec,TEC-MEC,P01,4.0,1.0,HOR002,10016890XB,COND,10,Cambio placas d raspador secund faja,TEC-MEC,PM01,2.0,2.0,10016890XB10,
5505,10016890,XC,"COND_MEC_FAJA  Camb placas raspador ""v""",TEC-MEC,P01,4.0,1.0,HOR002,10016890XC,COND,10,"Cambio placas d raspador en ""v"" faja",TEC-MEC,PM01,2.0,2.0,10016890XC10,
5506,10016890,Y1,COND_ELE_FAJA  Cambio rodamientos motor,TEC-ELE,P01,4.0,1.0,HOR002,10016890Y1,COND,10,Cambio de rodamientos de motor,TEC-ELE,PM01,2.0,5.0,10016890Y110,
5507,10016890,W1,COND_INS_FAJA  Cambio de instrumentos,TEC-INS,P01,4.0,1.0,HOR002,10016890W1,COND,10,Cambio de instrumentos de faja,TEC-INS,PM01,2.0,4.0,10016890W110,
5508,10016890,Z1,COND_PRED_FAJA  Alineam laser acopl alta,TEC-PRD,P01,4.0,1.0,HOR002,10016890Z1,COND,10,Alineamiento laser acople de alta faja,TEC-PRD,PM01,2.0,2.0,10016890Z110,
5509,10016890,Z2,COND_PRED_FAJA  Alineam laser acopl baja,TEC-PRD,P01,4.0,1.0,HOR002,10016890Z2,COND,10,Alineamiento laser acople de baja faja,TEC-PRD,PM01,2.0,2.0,10016890Z210,
5510,10016888,X1,COND_MEC_FAJA  Cambio de acople de alta,TEC-MEC,P01,4.0,1.0,HOR002,10016888X1,COND,10,Cambio de acople de alta de faja,TEC-MEC,PM01,3.0,6.0,10016888X110,
5511,10016888,X2,COND_MEC_FAJA  Cambio de acople de baja,TEC-MEC,P01,4.0,1.0,HOR002,10016888X2,COND,10,Cambio de acople de baja de faja,TEC-MEC,PM01,2.0,3.0,10016888X210,
5512,10016888,X3,COND_MEC_FAJA  Camb rodamientos reductor,TEC-MEC,P01,4.0,1.0,HOR002,10016888X3,COND,10,Camb rodamientos reductor d velocidad,TEC-MEC,PM01,3.0,14.0,10016888X310,
5513,10016888,X4,COND_MEC_FAJA  Camb sellos de reductor,TEC-MEC,P01,4.0,1.0,HOR002,10016888X4,COND,10,Camb sellos de reductor de velocidad,TEC-MEC,PM01,2.0,4.0,10016888X410,
5514,10016888,X5,COND_MEC_FAJA  Camb bomb aceit sist enfr,TEC-MEC,P01,4.0,1.0,HOR002,10016888X5,COND,10,Camb bomba d aceite sist enfr de faja,TEC-MEC,PM01,2.0,4.0,10016888X510,
5515,10016888,X6,COND_MEC_FAJA  Cambio rodamientos cabeza,TEC-MEC,P01,4.0,1.0,HOR002,10016888X6,COND,10,Cambio rodamientos de la polea cabeza,TEC-MEC,PM01,4.0,8.0,10016888X610,
5516,10016888,X7,COND_MEC_FAJA  Cambio rodamientos cola,TEC-MEC,P01,4.0,1.0,HOR002,10016888X7,COND,10,Cambio de rodamientos de la polea cola,TEC-MEC,PM01,4.0,8.0,10016888X710,
5517,10016888,X8,COND_MEC_FAJA  Cam rodamien deflectora,TEC-MEC,P01,4.0,1.0,HOR002,10016888X8,COND,10,Cambio rodamientos de polea deflectora,TEC-MEC,PM01,4.0,8.0,10016888X810,
5518,10016888,X9,COND_MEC_FAJA  Camb rodamientos tensora,TEC-MEC,P01,4.0,1.0,HOR002,10016888X9,COND,10,Cambio rodamientos de la polea tensora,TEC-MEC,PM01,4.0,8.0,10016888X910,
5519,10016888,XA,COND_MEC_FAJA  Cambio raspador primario,TEC-MEC,P01,4.0,1.0,HOR002,10016888XA,COND,10,Cambio del raspador primario de faja,TEC-MEC,PM01,2.0,2.0,10016888XA10,
5520,10016888,XB,COND_MEC_FAJA  Camb placas raspador sec,TEC-MEC,P01,4.0,1.0,HOR002,10016888XB,COND,10,Cambio placas d raspador secund faja,TEC-MEC,PM01,2.0,2.0,10016888XB10,
5521,10016888,XC,"COND_MEC_FAJA  Camb placas raspador ""v""",TEC-MEC,P01,4.0,1.0,HOR002,10016888XC,COND,10,"Cambio placas d raspador en ""v"" faja",TEC-MEC,PM01,2.0,2.0,10016888XC10,
5522,10016888,Y1,COND_ELE_FAJA  Cambio rodamientos motor,TEC-ELE,P01,4.0,1.0,HOR002,10016888Y1,COND,10,Cambio de rodamientos de motor,TEC-ELE,PM01,2.0,5.0,10016888Y110,
5523,10016888,W1,COND_INS_FAJA  Cambio de instrumentos,TEC-INS,P01,4.0,1.0,HOR002,10016888W1,COND,10,Cambio de instrumentos de faja,TEC-INS,PM01,2.0,4.0,10016888W110,
5524,10016888,Z1,COND_PRED_FAJA  Alineam laser acopl alta,TEC-PRD,P01,4.0,1.0,HOR002,10016888Z1,COND,10,Alineamiento laser acople de alta faja,TEC-PRD,PM01,2.0,2.0,10016888Z110,
5525,10016888,Z2,COND_PRED_FAJA  Alineam laser acopl baja,TEC-PRD,P01,4.0,1.0,HOR002,10016888Z2,COND,10,Alineamiento laser acople de baja faja,TEC-PRD,PM01,2.0,2.0,10016888Z210,
5526,10016889,X1,COND_MEC_FAJA  Cambio de acople de alta,TEC-MEC,P01,4.0,1.0,HOR002,10016889X1,COND,10,Cambio de acople de alta de faja,TEC-MEC,PM01,3.0,6.0,10016889X110,
5527,10016889,X2,COND_MEC_FAJA  Cambio de acople de baja,TEC-MEC,P01,4.0,1.0,HOR002,10016889X2,COND,10,Cambio de acople de baja de faja,TEC-MEC,PM01,2.0,3.0,10016889X210,
5528,10016889,X3,COND_MEC_FAJA  Camb rodamientos reductor,TEC-MEC,P01,4.0,1.0,HOR002,10016889X3,COND,10,Camb rodamientos reductor d velocidad,TEC-MEC,PM01,3.0,14.0,10016889X310,
5529,10016889,X4,COND_MEC_FAJA  Camb sellos de reductor,TEC-MEC,P01,4.0,1.0,HOR002,10016889X4,COND,10,Camb sellos de reductor de velocidad,TEC-MEC,PM01,2.0,4.0,10016889X410,
5530,10016889,X5,COND_MEC_FAJA  Cambio rodamientos cabeza,TEC-MEC,P01,4.0,1.0,HOR002,10016889X5,COND,10,Cambio rodamientos de la polea cabeza,TEC-MEC,PM01,4.0,8.0,10016889X510,
5531,10016889,X6,COND_MEC_FAJA  Cambio rodamientos cola,TEC-MEC,P01,4.0,1.0,HOR002,10016889X6,COND,10,Cambio de rodamientos de la polea cola,TEC-MEC,PM01,4.0,8.0,10016889X610,
5532,10016889,X7,COND_MEC_FAJA  Cambio raspador primario,TEC-MEC,P01,4.0,1.0,HOR002,10016889X7,COND,10,Cambio del raspador primario de faja,TEC-MEC,PM01,2.0,2.0,10016889X710,
5533,10016889,X8,COND_MEC_FAJA  Camb placas raspador sec,TEC-MEC,P01,4.0,1.0,HOR002,10016889X8,COND,10,Cambio placas d raspador secund faja,TEC-MEC,PM01,2.0,2.0,10016889X810,
5534,10016889,X9,"COND_MEC_FAJA  Camb placas raspador ""v""",TEC-MEC,P01,4.0,1.0,HOR002,10016889X9,COND,10,"Cambio placas d raspador en ""v"" faja",TEC-MEC,PM01,2.0,2.0,10016889X910,
5535,10016889,Y1,COND_ELE_FAJA  Cambio rodamientos motor,TEC-ELE,P01,4.0,1.0,HOR002,10016889Y1,COND,10,Cambio de rodamientos de motor,TEC-ELE,PM01,2.0,5.0,10016889Y110,
5536,10016889,Y2,COND_ELE_FAJA  Mtto iluminacion de faja,TEC-ELE,P01,4.0,1.0,HOR002,10016889Y2,COND,10,Mantenimiento de iluminacion de faja,TEC-ELE,PM01,2.0,2.0,10016889Y210,
5537,10016889,W1,COND_INS_FAJA  Cambio de instrumentos,TEC-INS,P01,4.0,1.0,HOR002,10016889W1,COND,10,Cambio de instrumentos de faja,TEC-INS,PM01,2.0,4.0,10016889W110,
5538,10016889,Z1,COND_PRED_FAJA  Alineam laser acopl alta,TEC-PRD,P01,4.0,1.0,HOR002,10016889Z1,COND,10,Alineamiento laser acople de alta faja,TEC-PRD,PM01,2.0,2.0,10016889Z110,
5539,10016889,Z2,COND_PRED_FAJA  Alineam laser acopl baja,TEC-PRD,P01,4.0,1.0,HOR002,10016889Z2,COND,10,Alineamiento laser acople de baja faja,TEC-PRD,PM01,2.0,2.0,10016889Z210,
5540,10016893,X1,COND_MEC_FAJA  Cambio de acople de alta,TEC-MEC,P01,4.0,1.0,HOR002,10016893X1,COND,10,Cambio de acople de alta de faja,TEC-MEC,PM01,3.0,6.0,10016893X110,
5541,10016893,X2,COND_MEC_FAJA  Cambio de acople de baja,TEC-MEC,P01,4.0,1.0,HOR002,10016893X2,COND,10,Cambio de acople de baja de faja,TEC-MEC,PM01,2.0,3.0,10016893X210,
5542,10016893,X3,COND_MEC_FAJA  Alineam laser acopl baja,TEC-MEC,P01,4.0,1.0,HOR002,10016893X3,COND,10,Alineamiento laser acople de baja faja,TEC-MEC,PM01,2.0,2.0,10016893X310,
5543,10016893,X4,COND_MEC_FAJA  Camb rodamientos reductor,TEC-MEC,P01,4.0,1.0,HOR002,10016893X4,COND,10,Camb rodamientos reductor d velocidad,TEC-MEC,PM01,3.0,14.0,10016893X410,
5544,10016893,X5,COND_MEC_FAJA  Camb sellos de reductor,TEC-MEC,P01,4.0,1.0,HOR002,10016893X5,COND,10,Camb sellos de reductor de velocidad,TEC-MEC,PM01,2.0,4.0,10016893X510,
5545,10016893,X6,COND_MEC_FAJA  Camb bomb aceit sist enfr,TEC-MEC,P01,4.0,1.0,HOR002,10016893X6,COND,10,Camb bomba d aceite sist enfr de faja,TEC-MEC,PM01,2.0,4.0,10016893X610,
5546,10016893,X7,COND_MEC_FAJA  Cambio chumaceras cabeza,TEC-MEC,P01,4.0,1.0,HOR002,10016893X7,COND,10,Cambio chumaceras polea cabeza,TEC-MEC,PM01,4.0,8.0,10016893X710,
5547,10016893,X8,COND_MEC_FAJA  Cambio chumaceras cola ,TEC-MEC,P01,4.0,1.0,HOR002,10016893X8,COND,10,Cambio chumaceras polea cola,TEC-MEC,PM01,4.0,8.0,10016893X810,
5548,10016893,X9,COND_MEC_FAJA  Camb chuma 2 deflectora,TEC-MEC,P01,4.0,1.0,HOR002,10016893X9,COND,10,Cambio chumacera polea 2 deflectora,TEC-MEC,PM01,4.0,8.0,10016893X910,
5549,10016893,XA,COND_MEC_FAJA  Cambio chumaceras tensora,TEC-MEC,P01,4.0,1.0,HOR002,10016893XA,COND,10,Cambio chumaceras polea tensora de faja,TEC-MEC,PM01,4.0,8.0,10016893XA10,
5550,10016893,XB,COND_MEC_FAJA  Cambio raspador primario,TEC-MEC,P01,4.0,1.0,HOR002,10016893XB,COND,10,Cambio del raspador primario de faja,TEC-MEC,PM01,2.0,2.0,10016893XB10,
5551,10016893,XC,COND_MEC_FAJA  Camb placas raspador sec,TEC-MEC,P01,4.0,1.0,HOR002,10016893XC,COND,10,Cambio placas d raspador secund faja,TEC-MEC,PM01,2.0,2.0,10016893XC10,
5552,10016893,XD,"COND_MEC_FAJA  Camb placas raspador ""v""",TEC-MEC,P01,4.0,1.0,HOR002,10016893XD,COND,10,"Cambio placas d raspador en ""v"" faja",TEC-MEC,PM01,2.0,2.0,10016893XD10,
5553,10016893,Y1,COND_ELE_FAJA  Cambio rodamientos motor,TEC-ELE,P01,4.0,1.0,HOR002,10016893Y1,COND,10,Cambio de rodamientos de motor,TEC-ELE,PM01,2.0,5.0,10016893Y110,
5554,10016893,Y2,COND_ELE_FAJA  Mtto iluminacion de faja,TEC-ELE,P01,4.0,1.0,HOR002,10016893Y2,COND,10,Mantenimiento de iluminacion de faja,TEC-ELE,PM01,2.0,2.0,10016893Y210,
5555,10016893,W1,COND_INS_FAJA  Cambio de instrumentos,TEC-INS,P01,4.0,1.0,HOR002,10016893W1,COND,10,Cambio de instrumentos de faja,TEC-INS,PM01,2.0,4.0,10016893W110,
5556,10016893,Z1,COND_PRED_FAJA  Alineam laser acopl alta,TEC-PRD,P01,4.0,1.0,HOR002,10016893Z1,COND,10,Alineamiento laser acople de alta faja,TEC-PRD,PM01,2.0,2.0,10016893Z110,
5557,10016899,X1,COND_MEC_FAJA  Cambio de acople de alta,TEC-MEC,P01,4.0,1.0,HOR002,10016899X1,COND,10,Cambio de acople de alta de faja,TEC-MEC,PM01,3.0,6.0,10016899X110,
5558,10016899,X2,COND_MEC_FAJA  Cambio de acople de baja,TEC-MEC,P01,4.0,1.0,HOR002,10016899X2,COND,10,Cambio de acople de baja de faja,TEC-MEC,PM01,2.0,3.0,10016899X210,
5559,10016899,X3,COND_MEC_FAJA  Camb rodamientos reductor,TEC-MEC,P01,4.0,1.0,HOR002,10016899X3,COND,10,Camb rodamientos reductor d velocidad,TEC-MEC,PM01,3.0,14.0,10016899X310,
