,key_dutie,Primary task detail activity,Maintenance type,Specialist,Constraint,Time,Amount Craft,Frequency,Unidad Periodo,Date task done,Man hour,Strategy
723,2142-CV-206|02-05-07,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
724,2144-CV-207|01-01-13,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los 5 mm/seg, registrar las mediciones tomadas en los puntos antes descritos, descargar y comparar los datos obtenidos con los niveles de alerta y peligro.",PRED,TEC-PRD,MAR,1.0,1,660.0,H,2021-04-01,1.0,660H
725,2144-CV-207|01-01-14,"Limpiar el área donde se va a tomar la medición, determinar la distancia de medición apropiada del área que queremos medir que es medible o visible, el Angulo de visión, el objeto identificable más pequeño y el objeto medible/marca de medición más pequeño, tomar termografía al motor, la captura debe ser tomada a todo el motor, descargar la captura en la computadora y realizar el análisis de la toma. (Considerar que la temperatura real del estator es aproximadamente 15 a 20°C de la temperatura medida).",PRED,TEC-PRD,MAR,0.5,1,660.0,H,2021-04-01,0.5,660H
726,2144-CV-207|01-09-07,"Monitorear el nivel de vibración de los rodamientos del reductor realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
727,2144-CV-207|01-09-08,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
728,2144-CV-207|02-02-06,"Monitorear el nivel de vibración de los rodamientos realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
729,2144-CV-207|02-02-07,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
730,2144-CV-207|02-03-06,"Monitorear el nivel de vibración de los rodamientos realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
731,2144-CV-207|02-03-07,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
732,2144-CV-207|02-04-06,"Monitorear el nivel de vibración de los rodamientos realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
733,2144-CV-207|02-04-07,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
734,2144-CV-207|02-05-06,"Monitorear el nivel de vibración de los rodamientos realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
735,2144-CV-207|02-05-07,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
736,2146-CV-208|01-01-13,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los 5 mm/seg, registrar las mediciones tomadas en los puntos antes descritos, descargar y comparar los datos obtenidos con los niveles de alerta y peligro.",PRED,TEC-PRD,MAR,1.0,1,660.0,H,2021-04-01,1.0,660H
737,2146-CV-208|01-01-14,"Limpiar el área donde se va a tomar la medición, determinar la distancia de medición apropiada del área que queremos medir que es medible o visible, el Angulo de visión, el objeto identificable más pequeño y el objeto medible/marca de medición más pequeño, tomar termografía al motor, la captura debe ser tomada a todo el motor, descargar la captura en la computadora y realizar el análisis de la toma. (Considerar que la temperatura real del estator es aproximadamente 15 a 20°C de la temperatura medida).",PRED,TEC-PRD,MAR,0.5,1,660.0,H,2021-04-01,0.5,660H
738,2146-CV-208|01-09-07,"Monitorear el nivel de vibración de los rodamientos del reductor realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
739,2146-CV-208|01-09-08,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
740,2146-CV-208|02-02-06,"Monitorear el nivel de vibración de los rodamientos realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
741,2146-CV-208|02-02-07,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
742,2146-CV-208|02-03-06,"Monitorear el nivel de vibración de los rodamientos realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
743,2146-CV-208|02-03-07,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
744,2146-CV-208|02-04-06,"Monitorear el nivel de vibración de los rodamientos realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
745,2146-CV-208|02-04-07,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
746,2146-CV-208|02-05-06,"Monitorear el nivel de vibración de los rodamientos realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
747,2146-CV-208|02-05-07,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
748,2148-CV-209|01-01-12,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los 5 mm/seg, registrar las mediciones tomadas en los puntos antes descritos, descargar y comparar los datos obtenidos con los niveles de alerta y peligro.",PRED,TEC-PRD,MAR,1.0,1,660.0,H,2021-04-01,1.0,660H
749,2148-CV-209|01-01-13,"Limpiar el área donde se va a tomar la medición, determinar la distancia de medición apropiada del área que queremos medir que es medible o visible, el Angulo de visión, el objeto identificable más pequeño y el objeto medible/marca de medición más pequeño, tomar termografía al motor, la captura debe ser tomada a todo el motor, descargar la captura en la computadora y realizar el análisis de la toma. (Considerar que la temperatura real del estator es aproximadamente 15 a 20°C de la temperatura medida).",PRED,TEC-PRD,MAR,0.5,1,660.0,H,2021-04-01,0.5,660H
750,2148-CV-209|01-09-07,"Monitorear el nivel de vibración de los rodamientos del reductor realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
751,2148-CV-209|01-09-08,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
752,2148-CV-209|02-02-06,"Monitorear el nivel de vibración de los rodamientos realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
753,2148-CV-209|02-02-07,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
754,2148-CV-209|02-03-06,"Monitorear el nivel de vibración de los rodamientos realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
755,2148-CV-209|02-03-07,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
756,2148-CV-209|02-04-06,"Monitorear el nivel de vibración de los rodamientos realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
757,2148-CV-209|02-04-07,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
758,2148-CV-209|02-05-06,"Monitorear el nivel de vibración de los rodamientos realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
759,2148-CV-209|02-05-07,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
760,2123-CV-210|01-01-13,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los 5 mm/seg, registrar las mediciones tomadas en los puntos antes descritos, descargar y comparar los datos obtenidos con los niveles de alerta y peligro.",PRED,TEC-PRD,MAR,1.0,1,660.0,H,2021-04-01,1.0,660H
761,2123-CV-210|01-01-14,"Limpiar el área donde se va a tomar la medición, determinar la distancia de medición apropiada del área que queremos medir que es medible o visible, el Angulo de visión, el objeto identificable más pequeño y el objeto medible/marca de medición más pequeño, tomar termografía al motor, la captura debe ser tomada a todo el motor, descargar la captura en la computadora y realizar el análisis de la toma. (Considerar que la temperatura real del estator es aproximadamente 15 a 20°C de la temperatura medida).",PRED,TEC-PRD,MAR,0.5,1,660.0,H,2021-04-01,0.5,660H
762,2123-CV-210|01-09-07,"Monitorear el nivel de vibración de los rodamientos del reductor realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
763,2123-CV-210|01-09-08,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
764,2123-CV-210|02-02-06,"Monitorear el nivel de vibración de los rodamientos realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
